# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.050733 0.592675
0.080808 0.101467 1.169400
0.121212 0.152200 1.730175
0.161616 0.202933 2.274999
0.202020 0.253667 2.803872
0.242424 0.304400 3.316795
0.282828 0.355133 3.813768
0.323232 0.405866 4.294790
0.363636 0.456600 4.759862
0.404040 0.507333 5.208983
0.444444 0.558066 5.642154
0.484848 0.608800 6.059374
0.525253 0.659533 6.460644
0.565657 0.710266 6.845963
0.606061 0.761000 7.215332
0.646465 0.811733 7.568751
0.686869 0.862466 7.906219
0.727273 0.913199 8.227736
0.767677 0.963933 8.533303
0.808081 1.014666 8.822920
0.848485 1.065399 9.096586
0.888889 1.116133 9.354302
0.929293 1.166866 9.596067
0.969697 1.217599 9.821882
1.010101 1.268333 10.031746
1.050505 1.319066 10.225660
1.090909 1.369799 10.403624
1.131313 1.420532 10.565636
1.171717 1.471266 10.711699
1.212121 1.521999 10.841811
1.252525 1.572732 10.955972
1.292929 1.623466 11.054184
1.333333 1.674199 11.136444
1.373737 1.724932 11.202754
1.414141 1.775666 11.253114
1.454545 1.826399 11.287523
1.494949 1.877132 11.305982
1.535354 1.927865 11.308490
1.575758 1.978599 11.295048
1.616162 2.029332 11.265655
1.656566 2.080065 11.220312
1.696970 2.130799 11.159019
1.737374 2.181532 11.081775
1.777778 2.232265 10.988580
1.818182 2.282999 10.879435
1.858586 2.333732 10.754340
1.898990 2.384465 10.613294
1.939394 2.435198 10.456298
1.979798 2.485932 10.283351
2.020202 2.536665 10.094454
2.060606 2.587398 9.889606
2.101010 2.638132 9.668808
2.141414 2.688865 9.432059
2.181818 2.739598 9.179360
2.222222 2.790332 8.910711
2.262626 2.841065 8.626111
2.303030 2.891798 8.325560
2.343434 2.942531 8.009059
2.383838 2.993265 7.676608
2.424242 3.043998 7.328206
2.464646 3.094731 6.963854
2.505051 3.145465 6.583551
2.545455 3.196198 6.187298
2.585859 3.246931 5.775094
2.626263 3.297665 5.346940
2.666667 3.348398 4.902835
2.707071 3.399131 4.442780
2.747475 3.449864 3.966775
2.787879 3.500598 3.474819
2.828283 3.551331 2.966912
2.868687 3.602064 2.443055
2.909091 3.652798 1.903248
2.949495 3.703531 1.347490
2.989899 3.754264 0.775782
3.030303 3.804998 0.188123
3.070707 3.855731 -0.415486
3.111111 3.906464 -1.035046
3.151515 3.957197 -1.670556
3.191919 4.007931 -2.322017
3.232323 4.058664 -2.989428
3.272727 4.109397 -3.672790
3.313131 4.160131 -4.372102
3.353535 4.210864 -5.087364
3.393939 4.261597 -5.818577
3.434343 4.312331 -6.565740
3.474747 4.363064 -7.328854
3.515152 4.413797 -8.107919
3.555556 4.464530 -8.902933
3.595960 4.515264 -9.713899
3.636364 4.565997 -10.540814
3.676768 4.616730 -11.383681
3.717172 4.667464 -12.242497
3.757576 4.718197 -13.117264
3.797980 4.768930 -14.007982
3.838384 4.819664 -14.914650
3.878788 4.870397 -15.837268
3.919192 4.921130 -16.775837
3.959596 4.971863 -17.730357
4.000000 5.022597 -18.700827
