# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.076113 0.556926
0.080808 0.152227 1.097907
0.121212 0.228340 1.622944
0.161616 0.304453 2.132037
0.202020 0.380567 2.625186
0.242424 0.456680 3.102390
0.282828 0.532793 3.563651
0.323232 0.608907 4.008967
0.363636 0.685020 4.438339
0.404040 0.761133 4.851767
0.444444 0.837246 5.249250
0.484848 0.913360 5.630790
0.525253 0.989473 5.996385
0.565657 1.065586 6.346036
0.606061 1.141700 6.679743
0.646465 1.217813 6.997506
0.686869 1.293926 7.299324
0.727273 1.370040 7.585199
0.767677 1.446153 7.855129
0.808081 1.522266 8.109115
0.848485 1.598380 8.347157
0.888889 1.674493 8.569254
0.929293 1.750606 8.775408
0.969697 1.826720 8.965617
1.010101 1.902833 9.139882
1.050505 1.978946 9.298203
1.090909 2.055060 9.440580
1.131313 2.131173 9.567012
1.171717 2.207286 9.677500
1.212121 2.283399 9.772045
1.252525 2.359513 9.850644
1.292929 2.435626 9.913300
1.333333 2.511739 9.960012
1.373737 2.587853 9.990779
1.414141 2.663966 10.005602
1.454545 2.740079 10.004481
1.494949 2.816193 9.987416
1.535354 2.892306 9.954407
1.575758 2.968419 9.905453
1.616162 3.044533 9.840556
1.656566 3.120646 9.759714
1.696970 3.196759 9.662928
1.737374 3.272873 9.550197
1.777778 3.348986 9.421523
1.818182 3.425099 9.276904
1.858586 3.501213 9.116341
1.898990 3.577326 8.939834
1.939394 3.653439 8.747383
1.979798 3.729552 8.538988
2.020202 3.805666 8.314648
2.060606 3.881779 8.074365
2.101010 3.957892 7.818137
2.141414 4.034006 7.545965
2.181818 4.110119 7.257848
2.222222 4.186232 6.953788
2.262626 4.262346 6.633783
2.303030 4.338459 6.297834
2.343434 4.414572 5.945941
2.383838 4.490686 5.578104
2.424242 4.566799 5.194322
2.464646 4.642912 4.794597
2.505051 4.719026 4.378927
2.545455 4.795139 3.947313
2.585859 4.871252 3.499755
2.626263 4.947366 3.036253
2.666667 5.023479 2.556806
2.707071 5.099592 2.061415
2.747475 5.175705 1.550080
2.787879 5.251819 1.022801
2.828283 5.327932 0.479578
2.868687 5.404045 -0.079589
2.909091 5.480159 -0.654701
2.949495 5.556272 -1.245757
2.989899 5.632385 -1.852757
3.030303 5.708499 -2.475701
3.070707 5.784612 -3.114589
3.111111 5.860725 -3.769422
3.151515 5.936839 -4.440199
3.191919 6.012952 -5.126920
3.232323 6.089065 -5.829585
3.272727 6.165179 -6.548194
3.313131 6.241292 -7.282748
3.353535 6.317405 -8.033245
3.393939 6.393519 -8.799687
3.434343 6.469632 -9.582073
3.474747 6.545745 -10.380403
3.515152 6.621858 -11.194678
3.555556 6.697972 -12.024896
3.595960 6.774085 -12.871059
3.636364 6.850198 -13.733166
3.676768 6.926312 -14.611217
3.717172 7.002425 -15.505213
3.757576 7.078538 -16.415152
3.797980 7.154652 -17.341036
3.838384 7.230765 -18.282864
3.878788 7.306878 -19.240636
3.919192 7.382992 -20.214352
3.959596 7.459105 -21.204013
4.000000 7.535218 -22.209617
