# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.062358 0.999308
0.080808 0.124716 1.982537
0.121212 0.187074 2.949686
0.161616 0.249432 3.900755
0.202020 0.311790 4.835746
0.242424 0.374148 5.754656
0.282828 0.436506 6.657487
0.323232 0.498864 7.544239
0.363636 0.561222 8.414911
0.404040 0.623580 9.269503
0.444444 0.685938 10.108016
0.484848 0.748296 10.930449
0.525253 0.810654 11.736803
0.565657 0.873012 12.527078
0.606061 0.935370 13.301273
0.646465 0.997728 14.059388
0.686869 1.060086 14.801424
0.727273 1.122444 15.527380
0.767677 1.184802 16.237257
0.808081 1.247160 16.931054
0.848485 1.309518 17.608772
0.888889 1.371876 18.270410
0.929293 1.434234 18.915968
0.969697 1.496592 19.545448
1.010101 1.558950 20.158847
1.050505 1.621308 20.756167
1.090909 1.683666 21.337408
1.131313 1.746024 21.902569
1.171717 1.808382 22.451650
1.212121 1.870740 22.984652
1.252525 1.933098 23.501575
1.292929 1.995456 24.002418
1.333333 2.057814 24.487181
1.373737 2.120172 24.955865
1.414141 2.182530 25.408470
1.454545 2.244888 25.844995
1.494949 2.307246 26.265440
1.535354 2.369604 26.669806
1.575758 2.431962 27.058092
1.616162 2.494320 27.430299
1.656566 2.556678 27.786426
1.696970 2.619036 28.126474
1.737374 2.681394 28.450442
1.777778 2.743752 28.758331
1.818182 2.806110 29.050140
1.858586 2.868468 29.325869
1.898990 2.930826 29.585520
1.939394 2.993184 29.829090
1.979798 3.055542 30.056581
2.020202 3.117900 30.267993
2.060606 3.180258 30.463325
2.101010 3.242617 30.642577
2.141414 3.304975 30.805750
2.181818 3.367333 30.952844
2.222222 3.429691 31.083858
2.262626 3.492049 31.198792
2.303030 3.554407 31.297647
2.343434 3.616765 31.380422
2.383838 3.679123 31.447118
2.424242 3.741481 31.497735
2.464646 3.803839 31.532271
2.505051 3.866197 31.550729
2.545455 3.928555 31.553107
2.585859 3.990913 31.539405
2.626263 4.053271 31.509623
2.666667 4.115629 31.463763
2.707071 4.177987 31.401822
2.747475 4.240345 31.323803
2.787879 4.302703 31.229703
2.828283 4.365061 31.119524
2.868687 4.427419 30.993266
2.909091 4.489777 30.850928
2.949495 4.552135 30.692510
2.989899 4.614493 30.518013
3.030303 4.676851 30.327437
3.070707 4.739209 30.120781
3.111111 4.801567 29.898045
3.151515 4.863925 29.659230
3.191919 4.926283 29.404336
3.232323 4.988641 29.133362
3.272727 5.050999 28.846308
3.313131 5.113357 28.543175
3.353535 5.175715 28.223962
3.393939 5.238073 27.888670
3.434343 5.300431 27.537298
3.474747 5.362789 27.169847
3.515152 5.425147 26.786316
3.555556 5.487505 26.386706
3.595960 5.549863 25.971016
3.636364 5.612221 25.539247
3.676768 5.674579 25.091398
3.717172 5.736937 24.627469
3.757576 5.799295 24.147461
3.797980 5.861653 23.651374
3.838384 5.924011 23.139207
3.878788 5.986369 22.610961
3.919192 6.048727 22.066635
3.959596 6.111085 21.506229
4.000000 6.173443 20.929744
