# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.092738 0.492006
0.080808 0.185476 0.968140
0.121212 0.278215 1.428403
0.161616 0.370953 1.872793
0.202020 0.463691 2.301312
0.242424 0.556429 2.713959
0.282828 0.649167 3.110735
0.323232 0.741906 3.491638
0.363636 0.834644 3.856670
0.404040 0.927382 4.205829
0.444444 1.020120 4.539117
0.484848 1.112858 4.856534
0.525253 1.205597 5.158078
0.565657 1.298335 5.443751
0.606061 1.391073 5.713552
0.646465 1.483811 5.967481
0.686869 1.576549 6.205538
0.727273 1.669288 6.427723
0.767677 1.762026 6.634037
0.808081 1.854764 6.824479
0.848485 1.947502 6.999049
0.888889 2.040240 7.157747
0.929293 2.132979 7.300573
0.969697 2.225717 7.427528
1.010101 2.318455 7.538611
1.050505 2.411193 7.633822
1.090909 2.503931 7.713161
1.131313 2.596670 7.776628
1.171717 2.689408 7.824224
1.212121 2.782146 7.855948
1.252525 2.874884 7.871800
1.292929 2.967622 7.871780
1.333333 3.060361 7.855888
1.373737 3.153099 7.824125
1.414141 3.245837 7.776490
1.454545 3.338575 7.712983
1.494949 3.431313 7.633604
1.535354 3.524052 7.538353
1.575758 3.616790 7.427231
1.616162 3.709528 7.300236
1.656566 3.802266 7.157370
1.696970 3.895004 6.998633
1.737374 3.987743 6.824023
1.777778 4.080481 6.633541
1.818182 4.173219 6.427188
1.858586 4.265957 6.204963
1.898990 4.358695 5.966866
1.939394 4.451434 5.712898
1.979798 4.544172 5.443057
2.020202 4.636910 5.157345
2.060606 4.729648 4.855761
2.101010 4.822386 4.538305
2.141414 4.915125 4.204977
2.181818 5.007863 3.855778
2.222222 5.100601 3.490707
2.262626 5.193339 3.109764
2.303030 5.286077 2.712949
2.343434 5.378816 2.300262
2.383838 5.471554 1.871704
2.424242 5.564292 1.427273
2.464646 5.657030 0.966971
2.505051 5.749768 0.490797
2.545455 5.842507 -0.001248
2.585859 5.935245 -0.509166
2.626263 6.027983 -1.032955
2.666667 6.120721 -1.572616
2.707071 6.213459 -2.128149
2.747475 6.306198 -2.699554
2.787879 6.398936 -3.286830
2.828283 6.491674 -3.889979
2.868687 6.584412 -4.508999
2.909091 6.677151 -5.143891
2.949495 6.769889 -5.794654
2.989899 6.862627 -6.461290
3.030303 6.955365 -7.143797
3.070707 7.048103 -7.842176
3.111111 7.140842 -8.556427
3.151515 7.233580 -9.286550
3.191919 7.326318 -10.032544
3.232323 7.419056 -10.794411
3.272727 7.511794 -11.572149
3.313131 7.604533 -12.365759
3.353535 7.697271 -13.175240
3.393939 7.790009 -14.000594
3.434343 7.882747 -14.841819
3.474747 7.975485 -15.698916
3.515152 8.068224 -16.571885
3.555556 8.160962 -17.460726
3.595960 8.253700 -18.365439
3.636364 8.346438 -19.286023
3.676768 8.439176 -20.222479
3.717172 8.531915 -21.174807
3.757576 8.624653 -22.143007
3.797980 8.717391 -23.127078
3.838384 8.810129 -24.127022
3.878788 8.902867 -25.142837
3.919192 8.995606 -26.174524
3.959596 9.088344 -27.222082
4.000000 9.181082 -28.285513
