# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.030527 0.568506
0.080808 0.061055 1.121138
0.121212 0.091582 1.657898
0.161616 0.122110 2.178784
0.202020 0.152637 2.683797
0.242424 0.183165 3.172937
0.282828 0.213692 3.646204
0.323232 0.244220 4.103598
0.363636 0.274747 4.545119
0.404040 0.305274 4.970767
0.444444 0.335802 5.380541
0.484848 0.366329 5.774443
0.525253 0.396857 6.152471
0.565657 0.427384 6.514627
0.606061 0.457912 6.860909
0.646465 0.488439 7.191318
0.686869 0.518967 7.505854
0.727273 0.549494 7.804517
0.767677 0.580021 8.087306
0.808081 0.610549 8.354223
0.848485 0.641076 8.605267
0.888889 0.671604 8.840437
0.929293 0.702131 9.059734
0.969697 0.732659 9.263159
1.010101 0.763186 9.450710
1.050505 0.793714 9.622388
1.090909 0.824241 9.778193
1.131313 0.854768 9.918124
1.171717 0.885296 10.042183
1.212121 0.915823 10.150369
1.252525 0.946351 10.242681
1.292929 0.976878 10.319121
1.333333 1.007406 10.379687
1.373737 1.037933 10.424380
1.414141 1.068461 10.453200
1.454545 1.098988 10.466147
1.494949 1.129515 10.463221
1.535354 1.160043 10.444422
1.575758 1.190570 10.409749
1.616162 1.221098 10.359204
1.656566 1.251625 10.292785
1.696970 1.282153 10.210493
1.737374 1.312680 10.112329
1.777778 1.343208 9.998291
1.818182 1.373735 9.868380
1.858586 1.404262 9.722596
1.898990 1.434790 9.560938
1.939394 1.465317 9.383408
1.979798 1.495845 9.190005
2.020202 1.526372 8.980728
2.060606 1.556900 8.755579
2.101010 1.587427 8.514556
2.141414 1.617955 8.257660
2.181818 1.648482 7.984891
2.222222 1.679009 7.696249
2.262626 1.709537 7.391734
2.303030 1.740064 7.071345
2.343434 1.770592 6.735084
2.383838 1.801119 6.382950
2.424242 1.831647 6.014942
2.464646 1.862174 5.631061
2.505051 1.892702 5.231307
2.545455 1.923229 4.815681
2.585859 1.953756 4.384181
2.626263 1.984284 3.936807
2.666667 2.014811 3.473561
2.707071 2.045339 2.994442
2.747475 2.075866 2.499449
2.787879 2.106394 1.988584
2.828283 2.136921 1.461845
2.868687 2.167449 0.919233
2.909091 2.197976 0.360749
2.949495 2.228503 -0.213609
2.989899 2.259031 -0.803840
3.030303 2.289558 -1.409945
3.070707 2.320086 -2.031922
3.111111 2.350613 -2.669772
3.151515 2.381141 -3.323496
3.191919 2.411668 -3.993092
3.232323 2.442196 -4.678562
3.272727 2.472723 -5.379905
3.313131 2.503250 -6.097121
3.353535 2.533778 -6.830210
3.393939 2.564305 -7.579172
3.434343 2.594833 -8.344007
3.474747 2.625360 -9.124716
3.515152 2.655888 -9.921297
3.555556 2.686415 -10.733752
3.595960 2.716943 -11.562079
3.636364 2.747470 -12.406280
3.676768 2.777997 -13.266354
3.717172 2.808525 -14.142301
3.757576 2.839052 -15.034121
3.797980 2.869580 -15.941814
3.838384 2.900107 -16.865381
3.878788 2.930635 -17.804820
3.919192 2.961162 -18.760133
3.959596 2.991690 -19.731318
4.000000 3.022217 -20.718377
