# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.059835 0.851373
0.080808 0.119671 1.686605
0.121212 0.179506 2.505694
0.161616 0.239341 3.308642
0.202020 0.299176 4.095447
0.242424 0.359012 4.866111
0.282828 0.418847 5.620633
0.323232 0.478682 6.359013
0.363636 0.538517 7.081251
0.404040 0.598353 7.787347
0.444444 0.658188 8.477301
0.484848 0.718023 9.151113
0.525253 0.777858 9.808784
0.565657 0.837694 10.450312
0.606061 0.897529 11.075699
0.646465 0.957364 11.684944
0.686869 1.017200 12.278046
0.727273 1.077035 12.855007
0.767677 1.136870 13.415826
0.808081 1.196705 13.960503
0.848485 1.256541 14.489038
0.888889 1.316376 15.001432
0.929293 1.376211 15.497683
0.969697 1.436046 15.977792
1.010101 1.495882 16.441760
1.050505 1.555717 16.889586
1.090909 1.615552 17.321269
1.131313 1.675387 17.736811
1.171717 1.735223 18.136211
1.212121 1.795058 18.519469
1.252525 1.854893 18.886585
1.292929 1.914728 19.237559
1.333333 1.974564 19.572392
1.373737 2.034399 19.891082
1.414141 2.094234 20.193631
1.454545 2.154070 20.480037
1.494949 2.213905 20.750302
1.535354 2.273740 21.004425
1.575758 2.333575 21.242406
1.616162 2.393411 21.464245
1.656566 2.453246 21.669942
1.696970 2.513081 21.859497
1.737374 2.572916 22.032910
1.777778 2.632752 22.190181
1.818182 2.692587 22.331311
1.858586 2.752422 22.456298
1.898990 2.812257 22.565144
1.939394 2.872093 22.657848
1.979798 2.931928 22.734410
2.020202 2.991763 22.794830
2.060606 3.051599 22.839108
2.101010 3.111434 22.867244
2.141414 3.171269 22.879238
2.181818 3.231104 22.875090
2.222222 3.290940 22.854801
2.262626 3.350775 22.818369
2.303030 3.410610 22.765796
2.343434 3.470445 22.697080
2.383838 3.530281 22.612223
2.424242 3.590116 22.511224
2.464646 3.649951 22.394083
2.505051 3.709786 22.260800
2.545455 3.769622 22.111375
2.585859 3.829457 21.945809
2.626263 3.889292 21.764100
2.666667 3.949127 21.566249
2.707071 4.008963 21.352257
2.747475 4.068798 21.122123
2.787879 4.128633 20.875846
2.828283 4.188469 20.613428
2.868687 4.248304 20.334868
2.909091 4.308139 20.040166
2.949495 4.367974 19.729322
2.989899 4.427810 19.402337
3.030303 4.487645 19.059209
3.070707 4.547480 18.699939
3.111111 4.607315 18.324528
3.151515 4.667151 17.932974
3.191919 4.726986 17.525279
3.232323 4.786821 17.101442
3.272727 4.846656 16.661463
3.313131 4.906492 16.205342
3.353535 4.966327 15.733079
3.393939 5.026162 15.244674
3.434343 5.085998 14.740127
3.474747 5.145833 14.219439
3.515152 5.205668 13.682608
3.555556 5.265503 13.129636
3.595960 5.325339 12.560521
3.636364 5.385174 11.975265
3.676768 5.445009 11.373867
3.717172 5.504844 10.756327
3.757576 5.564680 10.122645
3.797980 5.624515 9.472821
3.838384 5.684350 8.806855
3.878788 5.744185 8.124747
3.919192 5.804021 7.426498
3.959596 5.863856 6.712106
4.000000 5.923691 5.981573
