# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.020532 0.876408
0.080808 0.041064 1.736597
0.121212 0.061597 2.580565
0.161616 0.082129 3.408312
0.202020 0.102661 4.219840
0.242424 0.123193 5.015147
0.282828 0.143725 5.794234
0.323232 0.164258 6.557101
0.363636 0.184790 7.303748
0.404040 0.205322 8.034174
0.444444 0.225854 8.748380
0.484848 0.246386 9.446366
0.525253 0.266919 10.128132
0.565657 0.287451 10.793678
0.606061 0.307983 11.443003
0.646465 0.328515 12.076108
0.686869 0.349048 12.692993
0.727273 0.369580 13.293658
0.767677 0.390112 13.878102
0.808081 0.410644 14.446326
0.848485 0.431176 14.998330
0.888889 0.451709 15.534114
0.929293 0.472241 16.053678
0.969697 0.492773 16.557021
1.010101 0.513305 17.044144
1.050505 0.533837 17.515047
1.090909 0.554370 17.969730
1.131313 0.574902 18.408192
1.171717 0.595434 18.830434
1.212121 0.615966 19.236456
1.252525 0.636498 19.626258
1.292929 0.657031 19.999839
1.333333 0.677563 20.357201
1.373737 0.698095 20.698342
1.414141 0.718627 21.023263
1.454545 0.739159 21.331963
1.494949 0.759692 21.624444
1.535354 0.780224 21.900704
1.575758 0.800756 22.160744
1.616162 0.821288 22.404564
1.656566 0.841820 22.632163
1.696970 0.862353 22.843543
1.737374 0.882885 23.038702
1.777778 0.903417 23.217641
1.818182 0.923949 23.380359
1.858586 0.944482 23.526858
1.898990 0.965014 23.657136
1.939394 0.985546 23.771194
1.979798 1.006078 23.869032
2.020202 1.026610 23.950649
2.060606 1.047143 24.016047
2.101010 1.067675 24.065224
2.141414 1.088207 24.098180
2.181818 1.108739 24.114917
2.222222 1.129271 24.115434
2.262626 1.149804 24.099730
2.303030 1.170336 24.067806
2.343434 1.190868 24.019662
2.383838 1.211400 23.955297
2.424242 1.231932 23.874712
2.464646 1.252465 23.777907
2.505051 1.272997 23.664882
2.545455 1.293529 23.535637
2.585859 1.314061 23.390171
2.626263 1.334593 23.228486
2.666667 1.355126 23.050580
2.707071 1.375658 22.856453
2.747475 1.396190 22.646107
2.787879 1.416722 22.419540
2.828283 1.437255 22.176753
2.868687 1.457787 21.917746
2.909091 1.478319 21.642519
2.949495 1.498851 21.351071
2.989899 1.519383 21.043404
3.030303 1.539916 20.719515
3.070707 1.560448 20.379407
3.111111 1.580980 20.023079
3.151515 1.601512 19.650530
3.191919 1.622044 19.261761
3.232323 1.642577 18.856772
3.272727 1.663109 18.435563
3.313131 1.683641 17.998133
3.353535 1.704173 17.544483
3.393939 1.724705 17.074613
3.434343 1.745238 16.588523
3.474747 1.765770 16.086213
3.515152 1.786302 15.567682
3.555556 1.806834 15.032931
3.595960 1.827366 14.481960
3.636364 1.847899 13.914769
3.676768 1.868431 13.331357
3.717172 1.888963 12.731725
3.757576 1.909495 12.115873
3.797980 1.930027 11.483801
3.838384 1.950560 10.835509
3.878788 1.971092 10.170996
3.919192 1.991624 9.490263
3.959596 2.012156 8.793310
4.000000 2.032689 8.080136
