# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.021169 0.784454
0.080808 0.042337 1.552746
0.121212 0.063506 2.304876
0.161616 0.084674 3.040844
0.202020 0.105843 3.760649
0.242424 0.127011 4.464291
0.282828 0.148180 5.151772
0.323232 0.169348 5.823090
0.363636 0.190517 6.478246
0.404040 0.211685 7.117240
0.444444 0.232854 7.740071
0.484848 0.254023 8.346740
0.525253 0.275191 8.937247
0.565657 0.296360 9.511591
0.606061 0.317528 10.069773
0.646465 0.338697 10.611793
0.686869 0.359865 11.137650
0.727273 0.381034 11.647345
0.767677 0.402202 12.140878
0.808081 0.423371 12.618249
0.848485 0.444539 13.079457
0.888889 0.465708 13.524503
0.929293 0.486876 13.953386
0.969697 0.508045 14.366108
1.010101 0.529214 14.762667
1.050505 0.550382 15.143063
1.090909 0.571551 15.507298
1.131313 0.592719 15.855370
1.171717 0.613888 16.187280
1.212121 0.635056 16.503027
1.252525 0.656225 16.802612
1.292929 0.677393 17.086035
1.333333 0.698562 17.353296
1.373737 0.719730 17.604394
1.414141 0.740899 17.839330
1.454545 0.762068 18.058103
1.494949 0.783236 18.260715
1.535354 0.804405 18.447164
1.575758 0.825573 18.617450
1.616162 0.846742 18.771575
1.656566 0.867910 18.909537
1.696970 0.889079 19.031337
1.737374 0.910247 19.136974
1.777778 0.931416 19.226449
1.818182 0.952584 19.299762
1.858586 0.973753 19.356913
1.898990 0.994922 19.397901
1.939394 1.016090 19.422727
1.979798 1.037259 19.431390
2.020202 1.058427 19.423892
2.060606 1.079596 19.400231
2.101010 1.100764 19.360407
2.141414 1.121933 19.304422
2.181818 1.143101 19.232274
2.222222 1.164270 19.143964
2.262626 1.185438 19.039491
2.303030 1.206607 18.918856
2.343434 1.227775 18.782059
2.383838 1.248944 18.629100
2.424242 1.270113 18.459978
2.464646 1.291281 18.274694
2.505051 1.312450 18.073248
2.545455 1.333618 17.855639
2.585859 1.354787 17.621868
2.626263 1.375955 17.371935
2.666667 1.397124 17.105839
2.707071 1.418292 16.823581
2.747475 1.439461 16.525161
2.787879 1.460629 16.210579
2.828283 1.481798 15.879834
2.868687 1.502967 15.532927
2.909091 1.524135 15.169857
2.949495 1.545304 14.790625
2.989899 1.566472 14.395231
3.030303 1.587641 13.983675
3.070707 1.608809 13.555956
3.111111 1.629978 13.112075
3.151515 1.651146 12.652032
3.191919 1.672315 12.175827
3.232323 1.693483 11.683459
3.272727 1.714652 11.174929
3.313131 1.735821 10.650236
3.353535 1.756989 10.109381
3.393939 1.778158 9.552364
3.434343 1.799326 8.979185
3.474747 1.820495 8.389843
3.515152 1.841663 7.784339
3.555556 1.862832 7.162673
3.595960 1.884000 6.524844
3.636364 1.905169 5.870853
3.676768 1.926337 5.200700
3.717172 1.947506 4.514384
3.757576 1.968674 3.811906
3.797980 1.989843 3.093266
3.838384 2.011012 2.358464
3.878788 2.032180 1.607499
3.919192 2.053349 0.840372
3.959596 2.074517 0.057082
4.000000 2.095686 -0.742369
