# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.022783 0.412309
0.080808 0.045566 0.808646
0.121212 0.068349 1.189011
0.161616 0.091132 1.553404
0.202020 0.113915 1.901825
0.242424 0.136697 2.234275
0.282828 0.159480 2.550752
0.323232 0.182263 2.851257
0.363636 0.205046 3.135791
0.404040 0.227829 3.404352
0.444444 0.250612 3.656942
0.484848 0.273395 3.893560
0.525253 0.296178 4.114205
0.565657 0.318961 4.318879
0.606061 0.341744 4.507581
0.646465 0.364527 4.680311
0.686869 0.387310 4.837069
0.727273 0.410092 4.977855
0.767677 0.432875 5.102669
0.808081 0.455658 5.211511
0.848485 0.478441 5.304381
0.888889 0.501224 5.381279
0.929293 0.524007 5.442206
0.969697 0.546790 5.487160
1.010101 0.569573 5.516142
1.050505 0.592356 5.529153
1.090909 0.615139 5.526192
1.131313 0.637922 5.507258
1.171717 0.660705 5.472353
1.212121 0.683487 5.421476
1.252525 0.706270 5.354626
1.292929 0.729053 5.271805
1.333333 0.751836 5.173012
1.373737 0.774619 5.058247
1.414141 0.797402 4.927510
1.454545 0.820185 4.780801
1.494949 0.842968 4.618121
1.535354 0.865751 4.439468
1.575758 0.888534 4.244843
1.616162 0.911317 4.034247
1.656566 0.934100 3.807678
1.696970 0.956882 3.565137
1.737374 0.979665 3.306625
1.777778 1.002448 3.032141
1.818182 1.025231 2.741684
1.858586 1.048014 2.435256
1.898990 1.070797 2.112856
1.939394 1.093580 1.774484
1.979798 1.116363 1.420140
2.020202 1.139146 1.049824
2.060606 1.161929 0.663536
2.101010 1.184712 0.261276
2.141414 1.207495 -0.156956
2.181818 1.230277 -0.591160
2.222222 1.253060 -1.041335
2.262626 1.275843 -1.507483
2.303030 1.298626 -1.989603
2.343434 1.321409 -2.487694
2.383838 1.344192 -3.001758
2.424242 1.366975 -3.531793
2.464646 1.389758 -4.077800
2.505051 1.412541 -4.639780
2.545455 1.435324 -5.217731
2.585859 1.458107 -5.811654
2.626263 1.480890 -6.421549
2.666667 1.503672 -7.047416
2.707071 1.526455 -7.689255
2.747475 1.549238 -8.347066
2.787879 1.572021 -9.020849
2.828283 1.594804 -9.710603
2.868687 1.617587 -10.416330
2.909091 1.640370 -11.138029
2.949495 1.663153 -11.875699
2.989899 1.685936 -12.629342
3.030303 1.708719 -13.398956
3.070707 1.731502 -14.184543
3.111111 1.754285 -14.986101
3.151515 1.777067 -15.803631
3.191919 1.799850 -16.637134
3.232323 1.822633 -17.486608
3.272727 1.845416 -18.352054
3.313131 1.868199 -19.233472
3.353535 1.890982 -20.130862
3.393939 1.913765 -21.044224
3.434343 1.936548 -21.973557
3.474747 1.959331 -22.918863
3.515152 1.982114 -23.880141
3.555556 2.004897 -24.857391
3.595960 2.027680 -25.850612
3.636364 2.050462 -26.859806
3.676768 2.073245 -27.884971
3.717172 2.096028 -28.926109
3.757576 2.118811 -29.983218
3.797980 2.141594 -31.056299
3.838384 2.164377 -32.145352
3.878788 2.187160 -33.250378
3.919192 2.209943 -34.371375
3.959596 2.232726 -35.508344
4.000000 2.255509 -36.661285
