# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.107886 0.765340
0.080808 0.215772 1.514711
0.121212 0.323657 2.248112
0.161616 0.431543 2.965546
0.202020 0.539429 3.667010
0.242424 0.647315 4.352505
0.282828 0.755200 5.022032
0.323232 0.863086 5.675589
0.363636 0.970972 6.313178
0.404040 1.078858 6.934798
0.444444 1.186744 7.540449
0.484848 1.294629 8.130131
0.525253 1.402515 8.703845
0.565657 1.510401 9.261589
0.606061 1.618287 9.803365
0.646465 1.726172 10.329171
0.686869 1.834058 10.839009
0.727273 1.941944 11.332878
0.767677 2.049830 11.810778
0.808081 2.157716 12.272710
0.848485 2.265601 12.718672
0.888889 2.373487 13.148666
0.929293 2.481373 13.562690
0.969697 2.589259 13.960746
1.010101 2.697144 14.342833
1.050505 2.805030 14.708951
1.090909 2.912916 15.059101
1.131313 3.020802 15.393281
1.171717 3.128688 15.711492
1.212121 3.236573 16.013735
1.252525 3.344459 16.300009
1.292929 3.452345 16.570314
1.333333 3.560231 16.824650
1.373737 3.668117 17.063017
1.414141 3.776002 17.285415
1.454545 3.883888 17.491845
1.494949 3.991774 17.682305
1.535354 4.099660 17.856797
1.575758 4.207545 18.015320
1.616162 4.315431 18.157874
1.656566 4.423317 18.284459
1.696970 4.531203 18.395076
1.737374 4.639089 18.489723
1.777778 4.746974 18.568402
1.818182 4.854860 18.631111
1.858586 4.962746 18.677852
1.898990 5.070632 18.708624
1.939394 5.178517 18.723427
1.979798 5.286403 18.722261
2.020202 5.394289 18.705127
2.060606 5.502175 18.672023
2.101010 5.610061 18.622951
2.141414 5.717946 18.557910
2.181818 5.825832 18.476900
2.222222 5.933718 18.379921
2.262626 6.041604 18.266973
2.303030 6.149489 18.138056
2.343434 6.257375 17.993171
2.383838 6.365261 17.832316
2.424242 6.473147 17.655493
2.464646 6.581033 17.462701
2.505051 6.688918 17.253940
2.545455 6.796804 17.029210
2.585859 6.904690 16.788511
2.626263 7.012576 16.531844
2.666667 7.120461 16.259207
2.707071 7.228347 15.970602
2.747475 7.336233 15.666028
2.787879 7.444119 15.345485
2.828283 7.552005 15.008973
2.868687 7.659890 14.656492
2.909091 7.767776 14.288043
2.949495 7.875662 13.903624
2.989899 7.983548 13.503237
3.030303 8.091433 13.086881
3.070707 8.199319 12.654556
3.111111 8.307205 12.206262
3.151515 8.415091 11.741999
3.191919 8.522977 11.261767
3.232323 8.630862 10.765567
3.272727 8.738748 10.253397
3.313131 8.846634 9.725259
3.353535 8.954520 9.181152
3.393939 9.062406 8.621076
3.434343 9.170291 8.045031
3.474747 9.278177 7.453017
3.515152 9.386063 6.845035
3.555556 9.493949 6.221083
3.595960 9.601834 5.581163
3.636364 9.709720 4.925274
3.676768 9.817606 4.253416
3.717172 9.925492 3.565589
3.757576 10.033378 2.861793
3.797980 10.141263 2.142029
3.838384 10.249149 1.406295
3.878788 10.357035 0.654593
3.919192 10.464921 -0.113078
3.959596 10.572806 -0.896718
4.000000 10.680692 -1.696327
