# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.094441 1.192688
0.080808 0.188881 2.369451
0.121212 0.283322 3.530288
0.161616 0.377762 4.675199
0.202020 0.472203 5.804184
0.242424 0.566643 6.917244
0.282828 0.661084 8.014378
0.323232 0.755525 9.095586
0.363636 0.849965 10.160868
0.404040 0.944406 11.210225
0.444444 1.038846 12.243656
0.484848 1.133287 13.261161
0.525253 1.227727 14.262740
0.565657 1.322168 15.248394
0.606061 1.416609 16.218122
0.646465 1.511049 17.171924
0.686869 1.605490 18.109801
0.727273 1.699930 19.031751
0.767677 1.794371 19.937776
0.808081 1.888811 20.827875
0.848485 1.983252 21.702049
0.888889 2.077692 22.560297
0.929293 2.172133 23.402619
0.969697 2.266574 24.229015
1.010101 2.361014 25.039485
1.050505 2.455455 25.834030
1.090909 2.549895 26.612649
1.131313 2.644336 27.375342
1.171717 2.738776 28.122110
1.212121 2.833217 28.852951
1.252525 2.927658 29.567867
1.292929 3.022098 30.266858
1.333333 3.116539 30.949922
1.373737 3.210979 31.617061
1.414141 3.305420 32.268274
1.454545 3.399860 32.903561
1.494949 3.494301 33.522923
1.535354 3.588742 34.126358
1.575758 3.683182 34.713868
1.616162 3.777623 35.285453
1.656566 3.872063 35.841111
1.696970 3.966504 36.380844
1.737374 4.060944 36.904651
1.777778 4.155385 37.412532
1.818182 4.249826 37.904488
1.858586 4.344266 38.380518
1.898990 4.438707 38.840622
1.939394 4.533147 39.284800
1.979798 4.627588 39.713053
2.020202 4.722028 40.125379
2.060606 4.816469 40.521781
2.101010 4.910910 40.902256
2.141414 5.005350 41.266805
2.181818 5.099791 41.615429
2.222222 5.194231 41.948127
2.262626 5.288672 42.264900
2.303030 5.383112 42.565746
2.343434 5.477553 42.850667
2.383838 5.571993 43.119662
2.424242 5.666434 43.372732
2.464646 5.760875 43.609875
2.505051 5.855315 43.831093
2.545455 5.949756 44.036385
2.585859 6.044196 44.225752
2.626263 6.138637 44.399192
2.666667 6.233077 44.556707
2.707071 6.327518 44.698296
2.747475 6.421959 44.823960
2.787879 6.516399 44.933697
2.828283 6.610840 45.027509
2.868687 6.705280 45.105395
2.909091 6.799721 45.167356
2.949495 6.894161 45.213391
2.989899 6.988602 45.243499
3.030303 7.083043 45.257683
3.070707 7.177483 45.255940
3.111111 7.271924 45.238272
3.151515 7.366364 45.204678
3.191919 7.460805 45.155158
3.232323 7.555245 45.089712
3.272727 7.649686 45.008341
3.313131 7.744127 44.911044
3.353535 7.838567 44.797821
3.393939 7.933008 44.668673
3.434343 8.027448 44.523598
3.474747 8.121889 44.362598
3.515152 8.216329 44.185673
3.555556 8.310770 43.992821
3.595960 8.405211 43.784044
3.636364 8.499651 43.559341
3.676768 8.594092 43.318712
3.717172 8.688532 43.062158
3.757576 8.782973 42.789677
3.797980 8.877413 42.501271
3.838384 8.971854 42.196940
3.878788 9.066294 41.876682
3.919192 9.160735 41.540499
3.959596 9.255176 41.188390
4.000000 9.349616 40.820355
