# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.033767 0.419951
0.080808 0.067533 0.823942
0.121212 0.101300 1.211973
0.161616 0.135066 1.584045
0.202020 0.168833 1.940158
0.242424 0.202599 2.280311
0.282828 0.236366 2.604505
0.323232 0.270133 2.912739
0.363636 0.303899 3.205014
0.404040 0.337666 3.481330
0.444444 0.371432 3.741686
0.484848 0.405199 3.986082
0.525253 0.438965 4.214519
0.565657 0.472732 4.426997
0.606061 0.506499 4.623515
0.646465 0.540265 4.804074
0.686869 0.574032 4.968673
0.727273 0.607798 5.117313
0.767677 0.641565 5.249993
0.808081 0.675331 5.366714
0.848485 0.709098 5.467475
0.888889 0.742865 5.552277
0.929293 0.776631 5.621120
0.969697 0.810398 5.674003
1.010101 0.844164 5.710926
1.050505 0.877931 5.731890
1.090909 0.911697 5.736895
1.131313 0.945464 5.725940
1.171717 0.979230 5.699026
1.212121 1.012997 5.656152
1.252525 1.046764 5.597319
1.292929 1.080530 5.522527
1.333333 1.114297 5.431775
1.373737 1.148063 5.325063
1.414141 1.181830 5.202392
1.454545 1.215596 5.063762
1.494949 1.249363 4.909172
1.535354 1.283130 4.738623
1.575758 1.316896 4.552114
1.616162 1.350663 4.349645
1.656566 1.384429 4.131218
1.696970 1.418196 3.896831
1.737374 1.451962 3.646484
1.777778 1.485729 3.380178
1.818182 1.519496 3.097912
1.858586 1.553262 2.799687
1.898990 1.587029 2.485503
1.939394 1.620795 2.155359
1.979798 1.654562 1.809256
2.020202 1.688328 1.447193
2.060606 1.722095 1.069171
2.101010 1.755862 0.675189
2.141414 1.789628 0.265248
2.181818 1.823395 -0.160653
2.222222 1.857161 -0.602513
2.262626 1.890928 -1.060332
2.303030 1.924694 -1.534111
2.343434 1.958461 -2.023850
2.383838 1.992228 -2.529548
2.424242 2.025994 -3.051205
2.464646 2.059761 -3.588822
2.505051 2.093527 -4.142398
2.545455 2.127294 -4.711934
2.585859 2.161060 -5.297429
2.626263 2.194827 -5.898884
2.666667 2.228594 -6.516298
2.707071 2.262360 -7.149671
2.747475 2.296127 -7.799004
2.787879 2.329893 -8.464297
2.828283 2.363660 -9.145549
2.868687 2.397426 -9.842760
2.909091 2.431193 -10.555931
2.949495 2.464960 -11.285061
2.989899 2.498726 -12.030151
3.030303 2.532493 -12.791200
3.070707 2.566259 -13.568209
3.111111 2.600026 -14.361177
3.151515 2.633792 -15.170104
3.191919 2.667559 -15.994991
3.232323 2.701325 -16.835838
3.272727 2.735092 -17.692644
3.313131 2.768859 -18.565409
3.353535 2.802625 -19.454134
3.393939 2.836392 -20.358818
3.434343 2.870158 -21.279462
3.474747 2.903925 -22.216065
3.515152 2.937691 -23.168628
3.555556 2.971458 -24.137150
3.595960 3.005225 -25.121632
3.636364 3.038991 -26.122073
3.676768 3.072758 -27.138473
3.717172 3.106524 -28.170833
3.757576 3.140291 -29.219152
3.797980 3.174057 -30.283431
3.838384 3.207824 -31.363670
3.878788 3.241591 -32.459867
3.919192 3.275357 -33.572025
3.959596 3.309124 -34.700141
4.000000 3.342890 -35.844217
