# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.030259 1.152529
0.080808 0.060518 2.289180
0.121212 0.090777 3.409953
0.161616 0.121036 4.514847
0.202020 0.151295 5.603863
0.242424 0.181554 6.677001
0.282828 0.211814 7.734260
0.323232 0.242073 8.775641
0.363636 0.272332 9.801144
0.404040 0.302591 10.810768
0.444444 0.332850 11.804514
0.484848 0.363109 12.782382
0.525253 0.393368 13.744371
0.565657 0.423627 14.690482
0.606061 0.453886 15.620715
0.646465 0.484145 16.535070
0.686869 0.514404 17.433546
0.727273 0.544663 18.316144
0.767677 0.574923 19.182863
0.808081 0.605182 20.033705
0.848485 0.635441 20.868668
0.888889 0.665700 21.687752
0.929293 0.695959 22.490959
0.969697 0.726218 23.278287
1.010101 0.756477 24.049736
1.050505 0.786736 24.805308
1.090909 0.816995 25.545001
1.131313 0.847254 26.268816
1.171717 0.877513 26.976752
1.212121 0.907772 27.668810
1.252525 0.938032 28.344990
1.292929 0.968291 29.005291
1.333333 0.998550 29.649715
1.373737 1.028809 30.278260
1.414141 1.059068 30.890926
1.454545 1.089327 31.487714
1.494949 1.119586 32.068624
1.535354 1.149845 32.633656
1.575758 1.180104 33.182809
1.616162 1.210363 33.716084
1.656566 1.240622 34.233481
1.696970 1.270881 34.734999
1.737374 1.301141 35.220639
1.777778 1.331400 35.690401
1.818182 1.361659 36.144285
1.858586 1.391918 36.582290
1.898990 1.422177 37.004417
1.939394 1.452436 37.410665
1.979798 1.482695 37.801035
2.020202 1.512954 38.175527
2.060606 1.543213 38.534141
2.101010 1.573472 38.876876
2.141414 1.603731 39.203733
2.181818 1.633990 39.514712
2.222222 1.664249 39.809812
2.262626 1.694509 40.089034
2.303030 1.724768 40.352378
2.343434 1.755027 40.599843
2.383838 1.785286 40.831430
2.424242 1.815545 41.047139
2.464646 1.845804 41.246969
2.505051 1.876063 41.430922
2.545455 1.906322 41.598995
2.585859 1.936581 41.751191
2.626263 1.966840 41.887508
2.666667 1.997099 42.007947
2.707071 2.027358 42.112508
2.747475 2.057618 42.201190
2.787879 2.087877 42.273994
2.828283 2.118136 42.330919
2.868687 2.148395 42.371967
2.909091 2.178654 42.397136
2.949495 2.208913 42.406426
2.989899 2.239172 42.399839
3.030303 2.269431 42.377373
3.070707 2.299690 42.339029
3.111111 2.329949 42.284806
3.151515 2.360208 42.214705
3.191919 2.390467 42.128726
3.232323 2.420727 42.026869
3.272727 2.450986 41.909133
3.313131 2.481245 41.775519
3.353535 2.511504 41.626026
3.393939 2.541763 41.460655
3.434343 2.572022 41.279406
3.474747 2.602281 41.082279
3.515152 2.632540 40.869273
3.555556 2.662799 40.640389
3.595960 2.693058 40.395627
3.636364 2.723317 40.134986
3.676768 2.753576 39.858468
3.717172 2.783835 39.566070
3.757576 2.814095 39.257795
3.797980 2.844354 38.933641
3.838384 2.874613 38.593609
3.878788 2.904872 38.237698
3.919192 2.935131 37.865909
3.959596 2.965390 37.478242
4.000000 2.995649 37.074697
