# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.083057 0.411137
0.080808 0.166115 0.806330
0.121212 0.249172 1.185579
0.161616 0.332230 1.548884
0.202020 0.415287 1.896244
0.242424 0.498344 2.227661
0.282828 0.581402 2.543133
0.323232 0.664459 2.842661
0.363636 0.747516 3.126245
0.404040 0.830574 3.393885
0.444444 0.913631 3.645581
0.484848 0.996689 3.881333
0.525253 1.079746 4.101141
0.565657 1.162803 4.305004
0.606061 1.245861 4.492924
0.646465 1.328918 4.664899
0.686869 1.411975 4.820930
0.727273 1.495033 4.961017
0.767677 1.578090 5.085160
0.808081 1.661148 5.193359
0.848485 1.744205 5.285613
0.888889 1.827262 5.361924
0.929293 1.910320 5.422290
0.969697 1.993377 5.466713
1.010101 2.076434 5.495191
1.050505 2.159492 5.507725
1.090909 2.242549 5.504315
1.131313 2.325607 5.484961
1.171717 2.408664 5.449663
1.212121 2.491721 5.398420
1.252525 2.574779 5.331234
1.292929 2.657836 5.248103
1.333333 2.740893 5.149029
1.373737 2.823951 5.034010
1.414141 2.907008 4.903047
1.454545 2.990066 4.756140
1.494949 3.073123 4.593288
1.535354 3.156180 4.414493
1.575758 3.239238 4.219754
1.616162 3.322295 4.009070
1.656566 3.405352 3.782442
1.696970 3.488410 3.539871
1.737374 3.571467 3.281355
1.777778 3.654525 3.006895
1.818182 3.737582 2.716491
1.858586 3.820639 2.410142
1.898990 3.903697 2.087850
1.939394 3.986754 1.749613
1.979798 4.069811 1.395433
2.020202 4.152869 1.025308
2.060606 4.235926 0.639239
2.101010 4.318984 0.237226
2.141414 4.402041 -0.180731
2.181818 4.485098 -0.614632
2.222222 4.568156 -1.064477
2.262626 4.651213 -1.530267
2.303030 4.734271 -2.012000
2.343434 4.817328 -2.509678
2.383838 4.900385 -3.023300
2.424242 4.983443 -3.552866
2.464646 5.066500 -4.098376
2.505051 5.149557 -4.659830
2.545455 5.232615 -5.237228
2.585859 5.315672 -5.830571
2.626263 5.398730 -6.439857
2.666667 5.481787 -7.065088
2.707071 5.564844 -7.706263
2.747475 5.647902 -8.363381
2.787879 5.730959 -9.036444
2.828283 5.814016 -9.725452
2.868687 5.897074 -10.430403
2.909091 5.980131 -11.151298
2.949495 6.063189 -11.888138
2.989899 6.146246 -12.640921
3.030303 6.229303 -13.409649
3.070707 6.312361 -14.194321
3.111111 6.395418 -14.994937
3.151515 6.478475 -15.811497
3.191919 6.561533 -16.644001
3.232323 6.644590 -17.492449
3.272727 6.727648 -18.356842
3.313131 6.810705 -19.237178
3.353535 6.893762 -20.133459
3.393939 6.976820 -21.045684
3.434343 7.059877 -21.973852
3.474747 7.142934 -22.917965
3.515152 7.225992 -23.878023
3.555556 7.309049 -24.854024
3.595960 7.392107 -25.845969
3.636364 7.475164 -26.853859
3.676768 7.558221 -27.877692
3.717172 7.641279 -28.917470
3.757576 7.724336 -29.973192
3.797980 7.807393 -31.044858
3.838384 7.890451 -32.132468
3.878788 7.973508 -33.236022
3.919192 8.056566 -34.355520
3.959596 8.139623 -35.490963
4.000000 8.222680 -36.642349
