# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.071122 0.891782
0.080808 0.142244 1.767515
0.121212 0.213366 2.627200
0.161616 0.284488 3.470836
0.202020 0.355610 4.298423
0.242424 0.426732 5.109961
0.282828 0.497854 5.905451
0.323232 0.568976 6.684892
0.363636 0.640098 7.448284
0.404040 0.711220 8.195628
0.444444 0.782342 8.926922
0.484848 0.853464 9.642168
0.525253 0.924586 10.341365
0.565657 0.995708 11.024514
0.606061 1.066830 11.691614
0.646465 1.137952 12.342665
0.686869 1.209074 12.977667
0.727273 1.280196 13.596620
0.767677 1.351318 14.199525
0.808081 1.422441 14.786381
0.848485 1.493563 15.357188
0.888889 1.564685 15.911947
0.929293 1.635807 16.450657
0.969697 1.706929 16.973318
1.010101 1.778051 17.479930
1.050505 1.849173 17.970494
1.090909 1.920295 18.445009
1.131313 1.991417 18.903475
1.171717 2.062539 19.345892
1.212121 2.133661 19.772261
1.252525 2.204783 20.182580
1.292929 2.275905 20.576852
1.333333 2.347027 20.955074
1.373737 2.418149 21.317248
1.414141 2.489271 21.663372
1.454545 2.560393 21.993449
1.494949 2.631515 22.307476
1.535354 2.702637 22.605455
1.575758 2.773759 22.887385
1.616162 2.844881 23.153266
1.656566 2.916003 23.403098
1.696970 2.987125 23.636882
1.737374 3.058247 23.854617
1.777778 3.129369 24.056303
1.818182 3.200491 24.241941
1.858586 3.271613 24.411529
1.898990 3.342735 24.565069
1.939394 3.413857 24.702561
1.979798 3.484979 24.824003
2.020202 3.556101 24.929397
2.060606 3.627223 25.018742
2.101010 3.698345 25.092038
2.141414 3.769467 25.149286
2.181818 3.840589 25.190485
2.222222 3.911711 25.215635
2.262626 3.982833 25.224736
2.303030 4.053955 25.217789
2.343434 4.125078 25.194793
2.383838 4.196200 25.155748
2.424242 4.267322 25.100654
2.464646 4.338444 25.029512
2.505051 4.409566 24.942321
2.545455 4.480688 24.839081
2.585859 4.551810 24.719792
2.626263 4.622932 24.584455
2.666667 4.694054 24.433069
2.707071 4.765176 24.265634
2.747475 4.836298 24.082150
2.787879 4.907420 23.882618
2.828283 4.978542 23.667037
2.868687 5.049664 23.435407
2.909091 5.120786 23.187729
2.949495 5.191908 22.924001
2.989899 5.263030 22.644225
3.030303 5.334152 22.348401
3.070707 5.405274 22.036527
3.111111 5.476396 21.708605
3.151515 5.547518 21.364634
3.191919 5.618640 21.004614
3.232323 5.689762 20.628546
3.272727 5.760884 20.236429
3.313131 5.832006 19.828263
3.353535 5.903128 19.404048
3.393939 5.974250 18.963785
3.434343 6.045372 18.507472
3.474747 6.116494 18.035112
3.515152 6.187616 17.546702
3.555556 6.258738 17.042244
3.595960 6.329860 16.521736
3.636364 6.400982 15.985181
3.676768 6.472104 15.432576
3.717172 6.543226 14.863923
3.757576 6.614348 14.279221
3.797980 6.685470 13.678470
3.838384 6.756592 13.061670
3.878788 6.827714 12.428822
3.919192 6.898837 11.779925
3.959596 6.969959 11.114979
4.000000 7.041081 10.433984
