# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.018161 0.396987
0.080808 0.036323 0.777855
0.121212 0.054484 1.142604
0.161616 0.072646 1.491234
0.202020 0.090807 1.823744
0.242424 0.108969 2.140135
0.282828 0.127130 2.440407
0.323232 0.145292 2.724560
0.363636 0.163453 2.992594
0.404040 0.181615 3.244508
0.444444 0.199776 3.480303
0.484848 0.217938 3.699979
0.525253 0.236099 3.903536
0.565657 0.254261 4.090973
0.606061 0.272422 4.262292
0.646465 0.290584 4.417491
0.686869 0.308745 4.556570
0.727273 0.326907 4.679531
0.767677 0.345068 4.786372
0.808081 0.363230 4.877095
0.848485 0.381391 4.951698
0.888889 0.399553 5.010181
0.929293 0.417714 5.052546
0.969697 0.435876 5.078791
1.010101 0.454037 5.088917
1.050505 0.472199 5.082924
1.090909 0.490360 5.060812
1.131313 0.508522 5.022580
1.171717 0.526683 4.968230
1.212121 0.544845 4.897760
1.252525 0.563006 4.811170
1.292929 0.581167 4.708462
1.333333 0.599329 4.589634
1.373737 0.617490 4.454687
1.414141 0.635652 4.303621
1.454545 0.653813 4.136436
1.494949 0.671975 3.953132
1.535354 0.690136 3.753708
1.575758 0.708298 3.538165
1.616162 0.726459 3.306503
1.656566 0.744621 3.058721
1.696970 0.762782 2.794821
1.737374 0.780944 2.514801
1.777778 0.799105 2.218662
1.818182 0.817267 1.906404
1.858586 0.835428 1.578026
1.898990 0.853590 1.233530
1.939394 0.871751 0.872914
1.979798 0.889913 0.496179
2.020202 0.908074 0.103324
2.060606 0.926236 -0.305649
2.101010 0.944397 -0.730742
2.141414 0.962559 -1.171954
2.181818 0.980720 -1.629285
2.222222 0.998882 -2.102735
2.262626 1.017043 -2.592305
2.303030 1.035205 -3.097994
2.343434 1.053366 -3.619802
2.383838 1.071528 -4.157729
2.424242 1.089689 -4.711775
2.464646 1.107850 -5.281941
2.505051 1.126012 -5.868226
2.545455 1.144173 -6.470630
2.585859 1.162335 -7.089154
2.626263 1.180496 -7.723796
2.666667 1.198658 -8.374558
2.707071 1.216819 -9.041439
2.747475 1.234981 -9.724439
2.787879 1.253142 -10.423558
2.828283 1.271304 -11.138797
2.868687 1.289465 -11.870155
2.909091 1.307627 -12.617632
2.949495 1.325788 -13.381228
2.989899 1.343950 -14.160944
3.030303 1.362111 -14.956778
3.070707 1.380273 -15.768732
3.111111 1.398434 -16.596806
3.151515 1.416596 -17.440998
3.191919 1.434757 -18.301309
3.232323 1.452919 -19.177740
3.272727 1.471080 -20.070290
3.313131 1.489242 -20.978960
3.353535 1.507403 -21.903748
3.393939 1.525565 -22.844656
3.434343 1.543726 -23.801682
3.474747 1.561888 -24.774829
3.515152 1.580049 -25.764094
3.555556 1.598211 -26.769478
3.595960 1.616372 -27.790982
3.636364 1.634534 -28.828605
3.676768 1.652695 -29.882347
3.717172 1.670856 -30.952209
3.757576 1.689018 -32.038189
3.797980 1.707179 -33.140289
3.838384 1.725341 -34.258508
3.878788 1.743502 -35.392846
3.919192 1.761664 -36.543304
3.959596 1.779825 -37.709881
4.000000 1.797987 -38.892576
