# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.028986 0.851712
0.080808 0.057972 1.687331
0.121212 0.086959 2.506856
0.161616 0.115945 3.310288
0.202020 0.144931 4.097627
0.242424 0.173917 4.868871
0.282828 0.202903 5.624023
0.323232 0.231890 6.363081
0.363636 0.260876 7.086045
0.404040 0.289862 7.792916
0.444444 0.318848 8.483694
0.484848 0.347834 9.158378
0.525253 0.376820 9.816968
0.565657 0.405807 10.459465
0.606061 0.434793 11.085869
0.646465 0.463779 11.696179
0.686869 0.492765 12.290396
0.727273 0.521751 12.868519
0.767677 0.550738 13.430549
0.808081 0.579724 13.976485
0.848485 0.608710 14.506328
0.888889 0.637696 15.020077
0.929293 0.666682 15.517733
0.969697 0.695669 15.999295
1.010101 0.724655 16.464764
1.050505 0.753641 16.914139
1.090909 0.782627 17.347421
1.131313 0.811613 17.764609
1.171717 0.840600 18.165704
1.212121 0.869586 18.550706
1.252525 0.898572 18.919614
1.292929 0.927558 19.272428
1.333333 0.956544 19.609149
1.373737 0.985531 19.929777
1.414141 1.014517 20.234311
1.454545 1.043503 20.522751
1.494949 1.072489 20.795099
1.535354 1.101475 21.051352
1.575758 1.130461 21.291512
1.616162 1.159448 21.515579
1.656566 1.188434 21.723552
1.696970 1.217420 21.915432
1.737374 1.246406 22.091218
1.777778 1.275392 22.250911
1.818182 1.304379 22.394510
1.858586 1.333365 22.522016
1.898990 1.362351 22.633429
1.939394 1.391337 22.728748
1.979798 1.420323 22.807973
2.020202 1.449310 22.871105
2.060606 1.478296 22.918143
2.101010 1.507282 22.949088
2.141414 1.536268 22.963940
2.181818 1.565254 22.962698
2.222222 1.594241 22.945362
2.262626 1.623227 22.911933
2.303030 1.652213 22.862411
2.343434 1.681199 22.796795
2.383838 1.710185 22.715086
2.424242 1.739171 22.617283
2.464646 1.768158 22.503387
2.505051 1.797144 22.373397
2.545455 1.826130 22.227314
2.585859 1.855116 22.065137
2.626263 1.884102 21.886867
2.666667 1.913089 21.692503
2.707071 1.942075 21.482046
2.747475 1.971061 21.255495
2.787879 2.000047 21.012851
2.828283 2.029033 20.754114
2.868687 2.058020 20.479282
2.909091 2.087006 20.188358
2.949495 2.115992 19.881340
2.989899 2.144978 19.558228
3.030303 2.173964 19.219023
3.070707 2.202951 18.863725
3.111111 2.231937 18.492333
3.151515 2.260923 18.104848
3.191919 2.289909 17.701269
3.232323 2.318895 17.281596
3.272727 2.347882 16.845831
3.313131 2.376868 16.393971
3.353535 2.405854 15.926019
3.393939 2.434840 15.441972
3.434343 2.463826 14.941833
3.474747 2.492812 14.425599
3.515152 2.521799 13.893273
3.555556 2.550785 13.344853
3.595960 2.579771 12.780339
3.636364 2.608757 12.199732
3.676768 2.637743 11.603031
3.717172 2.666730 10.990237
3.757576 2.695716 10.361350
3.797980 2.724702 9.716369
3.838384 2.753688 9.055294
3.878788 2.782674 8.378126
3.919192 2.811661 7.684865
3.959596 2.840647 6.975510
4.000000 2.869633 6.250061
