# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.070737 0.516707
0.080808 0.141474 1.017241
0.121212 0.212212 1.501602
0.161616 0.282949 1.969789
0.202020 0.353686 2.421804
0.242424 0.424423 2.857645
0.282828 0.495160 3.277314
0.323232 0.565898 3.680809
0.363636 0.636635 4.068131
0.404040 0.707372 4.439280
0.444444 0.778109 4.794256
0.484848 0.848846 5.133058
0.525253 0.919583 5.455688
0.565657 0.990321 5.762144
0.606061 1.061058 6.052428
0.646465 1.131795 6.326538
0.686869 1.202532 6.584475
0.727273 1.273269 6.826239
0.767677 1.344007 7.051830
0.808081 1.414744 7.261248
0.848485 1.485481 7.454492
0.888889 1.556218 7.631564
0.929293 1.626955 7.792462
0.969697 1.697693 7.937187
1.010101 1.768430 8.065740
1.050505 1.839167 8.178119
1.090909 1.909904 8.274325
1.131313 1.980641 8.354357
1.171717 2.051379 8.418217
1.212121 2.122116 8.465904
1.252525 2.192853 8.497417
1.292929 2.263590 8.512757
1.333333 2.334327 8.511924
1.373737 2.405064 8.494918
1.414141 2.475802 8.461739
1.454545 2.546539 8.412387
1.494949 2.617276 8.346862
1.535354 2.688013 8.265163
1.575758 2.758750 8.167292
1.616162 2.829488 8.053247
1.656566 2.900225 7.923029
1.696970 2.970962 7.776639
1.737374 3.041699 7.614074
1.777778 3.112436 7.435337
1.818182 3.183174 7.240427
1.858586 3.253911 7.029344
1.898990 3.324648 6.802087
1.939394 3.395385 6.558658
1.979798 3.466122 6.299055
2.020202 3.536859 6.023279
2.060606 3.607597 5.731330
2.101010 3.678334 5.423208
2.141414 3.749071 5.098913
2.181818 3.819808 4.758444
2.222222 3.890545 4.401803
2.262626 3.961283 4.028988
2.303030 4.032020 3.640000
2.343434 4.102757 3.234840
2.383838 4.173494 2.813506
2.424242 4.244231 2.375998
2.464646 4.314969 1.922318
2.505051 4.385706 1.452465
2.545455 4.456443 0.966438
2.585859 4.527180 0.464239
2.626263 4.597917 -0.054134
2.666667 4.668655 -0.588680
2.707071 4.739392 -1.139399
2.747475 4.810129 -1.706291
2.787879 4.880866 -2.289356
2.828283 4.951603 -2.888594
2.868687 5.022340 -3.504005
2.909091 5.093078 -4.135590
2.949495 5.163815 -4.783348
2.989899 5.234552 -5.447278
3.030303 5.305289 -6.127382
3.070707 5.376026 -6.823659
3.111111 5.446764 -7.536109
3.151515 5.517501 -8.264733
3.191919 5.588238 -9.009529
3.232323 5.658975 -9.770499
3.272727 5.729712 -10.547641
3.313131 5.800450 -11.340957
3.353535 5.871187 -12.150446
3.393939 5.941924 -12.976108
3.434343 6.012661 -13.817943
3.474747 6.083398 -14.675951
3.515152 6.154136 -15.550132
3.555556 6.224873 -16.440487
3.595960 6.295610 -17.347014
3.636364 6.366347 -18.269715
3.676768 6.437084 -19.208589
3.717172 6.507821 -20.163636
3.757576 6.578559 -21.134856
3.797980 6.649296 -22.122249
3.838384 6.720033 -23.125815
3.878788 6.790770 -24.145555
3.919192 6.861507 -25.181467
3.959596 6.932245 -26.233553
4.000000 7.002982 -27.301812
