# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.019955 0.636658
0.080808 0.039909 1.257240
0.121212 0.059864 1.861748
0.161616 0.079819 2.450181
0.202020 0.099773 3.022539
0.242424 0.119728 3.578822
0.282828 0.139683 4.119030
0.323232 0.159637 4.643163
0.363636 0.179592 5.151221
0.404040 0.199547 5.643204
0.444444 0.219502 6.119112
0.484848 0.239456 6.578946
0.525253 0.259411 7.022704
0.565657 0.279366 7.450388
0.606061 0.299320 7.861996
0.646465 0.319275 8.257530
0.686869 0.339230 8.636989
0.727273 0.359184 9.000372
0.767677 0.379139 9.347681
0.808081 0.399094 9.678915
0.848485 0.419048 9.994074
0.888889 0.439003 10.293158
0.929293 0.458958 10.576167
0.969697 0.478912 10.843101
1.010101 0.498867 11.093960
1.050505 0.518822 11.328744
1.090909 0.538776 11.547454
1.131313 0.558731 11.750088
1.171717 0.578686 11.936648
1.212121 0.598640 12.107132
1.252525 0.618595 12.261542
1.292929 0.638550 12.399876
1.333333 0.658505 12.522136
1.373737 0.678459 12.628321
1.414141 0.698414 12.718431
1.454545 0.718369 12.792466
1.494949 0.738323 12.850426
1.535354 0.758278 12.892311
1.575758 0.778233 12.918121
1.616162 0.798187 12.927856
1.656566 0.818142 12.921516
1.696970 0.838097 12.899101
1.737374 0.858051 12.860612
1.777778 0.878006 12.806047
1.818182 0.897961 12.735408
1.858586 0.917915 12.648693
1.898990 0.937870 12.545904
1.939394 0.957825 12.427039
1.979798 0.977779 12.292100
2.020202 0.997734 12.141086
2.060606 1.017689 11.973997
2.101010 1.037644 11.790833
2.141414 1.057598 11.591594
2.181818 1.077553 11.376280
2.222222 1.097508 11.144891
2.262626 1.117462 10.897427
2.303030 1.137417 10.633889
2.343434 1.157372 10.354275
2.383838 1.177326 10.058586
2.424242 1.197281 9.746823
2.464646 1.217236 9.418984
2.505051 1.237190 9.075071
2.545455 1.257145 8.715083
2.585859 1.277100 8.339019
2.626263 1.297054 7.946881
2.666667 1.317009 7.538668
2.707071 1.336964 7.114380
2.747475 1.356918 6.674017
2.787879 1.376873 6.217579
2.828283 1.396828 5.745066
2.868687 1.416782 5.256478
2.909091 1.436737 4.751815
2.949495 1.456692 4.231078
2.989899 1.476647 3.694265
3.030303 1.496601 3.141378
3.070707 1.516556 2.572415
3.111111 1.536511 1.987378
3.151515 1.556465 1.386265
3.191919 1.576420 0.769078
3.232323 1.596375 0.135816
3.272727 1.616329 -0.513521
3.313131 1.636284 -1.178934
3.353535 1.656239 -1.860421
3.393939 1.676193 -2.557983
3.434343 1.696148 -3.271619
3.474747 1.716103 -4.001331
3.515152 1.736057 -4.747118
3.555556 1.756012 -5.508980
3.595960 1.775967 -6.286916
3.636364 1.795921 -7.080928
3.676768 1.815876 -7.891015
3.717172 1.835831 -8.717176
3.757576 1.855785 -9.559412
3.797980 1.875740 -10.417724
3.838384 1.895695 -11.292110
3.878788 1.915650 -12.182571
3.919192 1.935604 -13.089107
3.959596 1.955559 -14.011718
4.000000 1.975514 -14.950404
