# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.087944 0.937259
0.080808 0.175887 1.858637
0.121212 0.263831 2.764133
0.161616 0.351775 3.653747
0.202020 0.439718 4.527480
0.242424 0.527662 5.385331
0.282828 0.615606 6.227301
0.323232 0.703549 7.053389
0.363636 0.791493 7.863596
0.404040 0.879437 8.657921
0.444444 0.967380 9.436365
0.484848 1.055324 10.198927
0.525253 1.143268 10.945608
0.565657 1.231211 11.676407
0.606061 1.319155 12.391324
0.646465 1.407099 13.090360
0.686869 1.495042 13.773514
0.727273 1.582986 14.440787
0.767677 1.670930 15.092178
0.808081 1.758873 15.727688
0.848485 1.846817 16.347316
0.888889 1.934761 16.951063
0.929293 2.022704 17.538928
0.969697 2.110648 18.110912
1.010101 2.198592 18.667014
1.050505 2.286535 19.207234
1.090909 2.374479 19.731573
1.131313 2.462423 20.240030
1.171717 2.550366 20.732606
1.212121 2.638310 21.209300
1.252525 2.726254 21.670113
1.292929 2.814197 22.115044
1.333333 2.902141 22.544094
1.373737 2.990085 22.957262
1.414141 3.078028 23.354548
1.454545 3.165972 23.735953
1.494949 3.253916 24.101477
1.535354 3.341859 24.451119
1.575758 3.429803 24.784879
1.616162 3.517747 25.102758
1.656566 3.605690 25.404755
1.696970 3.693634 25.690871
1.737374 3.781578 25.961105
1.777778 3.869521 26.215458
1.818182 3.957465 26.453929
1.858586 4.045409 26.676518
1.898990 4.133352 26.883226
1.939394 4.221296 27.074053
1.979798 4.309240 27.248998
2.020202 4.397183 27.408061
2.060606 4.485127 27.551243
2.101010 4.573070 27.678543
2.141414 4.661014 27.789962
2.181818 4.748958 27.885499
2.222222 4.836901 27.965155
2.262626 4.924845 28.028929
2.303030 5.012789 28.076821
2.343434 5.100732 28.108832
2.383838 5.188676 28.124962
2.424242 5.276620 28.125209
2.464646 5.364563 28.109576
2.505051 5.452507 28.078061
2.545455 5.540451 28.030664
2.585859 5.628394 27.967386
2.626263 5.716338 27.888226
2.666667 5.804282 27.793184
2.707071 5.892225 27.682261
2.747475 5.980169 27.555457
2.787879 6.068113 27.412771
2.828283 6.156056 27.254203
2.868687 6.244000 27.079754
2.909091 6.331944 26.889424
2.949495 6.419887 26.683211
2.989899 6.507831 26.461118
3.030303 6.595775 26.223142
3.070707 6.683718 25.969286
3.111111 6.771662 25.699547
3.151515 6.859606 25.413927
3.191919 6.947549 25.112426
3.232323 7.035493 24.795043
3.272727 7.123437 24.461778
3.313131 7.211380 24.112632
3.353535 7.299324 23.747604
3.393939 7.387268 23.366695
3.434343 7.475211 22.969904
3.474747 7.563155 22.557232
3.515152 7.651099 22.128678
3.555556 7.739042 21.684243
3.595960 7.826986 21.223926
3.636364 7.914930 20.747727
3.676768 8.002873 20.255647
3.717172 8.090817 19.747686
3.757576 8.178761 19.223843
3.797980 8.266704 18.684118
3.838384 8.354648 18.128512
3.878788 8.442592 17.557024
3.919192 8.530535 16.969655
3.959596 8.618479 16.366404
4.000000 8.706423 15.747272
