# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.064163 0.554229
0.080808 0.128325 1.092264
0.121212 0.192488 1.614105
0.161616 0.256651 2.119751
0.202020 0.320813 2.609204
0.242424 0.384976 3.082463
0.282828 0.449139 3.539527
0.323232 0.513301 3.980398
0.363636 0.577464 4.405074
0.404040 0.641627 4.813557
0.444444 0.705789 5.205845
0.484848 0.769952 5.581939
0.525253 0.834115 5.941840
0.565657 0.898277 6.285546
0.606061 0.962440 6.613058
0.646465 1.026603 6.924376
0.686869 1.090766 7.219500
0.727273 1.154928 7.498430
0.767677 1.219091 7.761166
0.808081 1.283254 8.007708
0.848485 1.347416 8.238055
0.888889 1.411579 8.452209
0.929293 1.475742 8.650169
0.969697 1.539904 8.831934
1.010101 1.604067 8.997506
1.050505 1.668230 9.146883
1.090909 1.732392 9.280067
1.131313 1.796555 9.397056
1.171717 1.860718 9.497851
1.212121 1.924880 9.582452
1.252525 1.989043 9.650860
1.292929 2.053206 9.703073
1.333333 2.117368 9.739092
1.373737 2.181531 9.758917
1.414141 2.245694 9.762548
1.454545 2.309856 9.749984
1.494949 2.374019 9.721227
1.535354 2.438182 9.676276
1.575758 2.502344 9.615131
1.616162 2.566507 9.537791
1.656566 2.630670 9.444258
1.696970 2.694832 9.334530
1.737374 2.758995 9.208609
1.777778 2.823158 9.066493
1.818182 2.887321 8.908184
1.858586 2.951483 8.733680
1.898990 3.015646 8.542982
1.939394 3.079809 8.336090
1.979798 3.143971 8.113004
2.020202 3.208134 7.873724
2.060606 3.272297 7.618250
2.101010 3.336459 7.346582
2.141414 3.400622 7.058720
2.181818 3.464785 6.754664
2.222222 3.528947 6.434414
2.262626 3.593110 6.097969
2.303030 3.657273 5.745331
2.343434 3.721435 5.376498
2.383838 3.785598 4.991472
2.424242 3.849761 4.590251
2.464646 3.913923 4.172837
2.505051 3.978086 3.739228
2.545455 4.042249 3.289425
2.585859 4.106411 2.823428
2.626263 4.170574 2.341238
2.666667 4.234737 1.842853
2.707071 4.298899 1.328274
2.747475 4.363062 0.797501
2.787879 4.427225 0.250534
2.828283 4.491387 -0.312628
2.868687 4.555550 -0.891983
2.909091 4.619713 -1.487532
2.949495 4.683876 -2.099275
2.989899 4.748038 -2.727213
3.030303 4.812201 -3.371344
3.070707 4.876364 -4.031670
3.111111 4.940526 -4.708189
3.151515 5.004689 -5.400903
3.191919 5.068852 -6.109811
3.232323 5.133014 -6.834913
3.272727 5.197177 -7.576208
3.313131 5.261340 -8.333698
3.353535 5.325502 -9.107382
3.393939 5.389665 -9.897260
3.434343 5.453828 -10.703332
3.474747 5.517990 -11.525598
3.515152 5.582153 -12.364058
3.555556 5.646316 -13.218713
3.595960 5.710478 -14.089561
3.636364 5.774641 -14.976603
3.676768 5.838804 -15.879840
3.717172 5.902966 -16.799270
3.757576 5.967129 -17.734895
3.797980 6.031292 -18.686713
3.838384 6.095454 -19.654726
3.878788 6.159617 -20.638933
3.919192 6.223780 -21.639333
3.959596 6.287942 -22.655928
4.000000 6.352105 -23.688717
