# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.063560 1.125217
0.080808 0.127119 2.234321
0.121212 0.190679 3.327312
0.161616 0.254238 4.404191
0.202020 0.317798 5.464956
0.242424 0.381358 6.509609
0.282828 0.444917 7.538149
0.323232 0.508477 8.550577
0.363636 0.572037 9.546891
0.404040 0.635596 10.527093
0.444444 0.699156 11.491181
0.484848 0.762715 12.439157
0.525253 0.826275 13.371020
0.565657 0.889835 14.286771
0.606061 0.953394 15.186408
0.646465 1.016954 16.069933
0.686869 1.080514 16.937345
0.727273 1.144073 17.788644
0.767677 1.207633 18.623830
0.808081 1.271192 19.442904
0.848485 1.334752 20.245864
0.888889 1.398312 21.032712
0.929293 1.461871 21.803447
0.969697 1.525431 22.558069
1.010101 1.588990 23.296578
1.050505 1.652550 24.018975
1.090909 1.716110 24.725259
1.131313 1.779669 25.415430
1.171717 1.843229 26.089488
1.212121 1.906789 26.747433
1.252525 1.970348 27.389265
1.292929 2.033908 28.014985
1.333333 2.097467 28.624592
1.373737 2.161027 29.218086
1.414141 2.224587 29.795467
1.454545 2.288146 30.356735
1.494949 2.351706 30.901891
1.535354 2.415266 31.430934
1.575758 2.478825 31.943864
1.616162 2.542385 32.440681
1.656566 2.605944 32.921385
1.696970 2.669504 33.385976
1.737374 2.733064 33.834455
1.777778 2.796623 34.266821
1.818182 2.860183 34.683074
1.858586 2.923743 35.083214
1.898990 2.987302 35.467242
1.939394 3.050862 35.835156
1.979798 3.114421 36.186958
2.020202 3.177981 36.522647
2.060606 3.241541 36.842223
2.101010 3.305100 37.145686
2.141414 3.368660 37.433037
2.181818 3.432219 37.704275
2.222222 3.495779 37.959399
2.262626 3.559339 38.198412
2.303030 3.622898 38.421311
2.343434 3.686458 38.628097
2.383838 3.750018 38.818771
2.424242 3.813577 38.993332
2.464646 3.877137 39.151780
2.505051 3.940696 39.294115
2.545455 4.004256 39.420337
2.585859 4.067816 39.530447
2.626263 4.131375 39.624443
2.666667 4.194935 39.702327
2.707071 4.258495 39.764098
2.747475 4.322054 39.809757
2.787879 4.385614 39.839302
2.828283 4.449173 39.852735
2.868687 4.512733 39.850054
2.909091 4.576293 39.831261
2.949495 4.639852 39.796356
2.989899 4.703412 39.745337
3.030303 4.766971 39.678206
3.070707 4.830531 39.594961
3.111111 4.894091 39.495604
3.151515 4.957650 39.380134
3.191919 5.021210 39.248552
3.232323 5.084770 39.100856
3.272727 5.148329 38.937048
3.313131 5.211889 38.757127
3.353535 5.275448 38.561093
3.393939 5.339008 38.348946
3.434343 5.402568 38.120686
3.474747 5.466127 37.876314
3.515152 5.529687 37.615829
3.555556 5.593247 37.339231
3.595960 5.656806 37.046520
3.636364 5.720366 36.737696
3.676768 5.783925 36.412760
3.717172 5.847485 36.071710
3.757576 5.911045 35.714548
3.797980 5.974604 35.341273
3.838384 6.038164 34.951885
3.878788 6.101723 34.546385
3.919192 6.165283 34.124771
3.959596 6.228843 33.687045
4.000000 6.292402 33.233206
