# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.088257 0.974756
0.080808 0.176514 1.933626
0.121212 0.264772 2.876611
0.161616 0.353029 3.803710
0.202020 0.441286 4.714924
0.242424 0.529543 5.610252
0.282828 0.617800 6.489694
0.323232 0.706057 7.353251
0.363636 0.794315 8.200922
0.404040 0.882572 9.032708
0.444444 0.970829 9.848608
0.484848 1.059086 10.648622
0.525253 1.147343 11.432751
0.565657 1.235601 12.200994
0.606061 1.323858 12.953352
0.646465 1.412115 13.689824
0.686869 1.500372 14.410410
0.727273 1.588629 15.115111
0.767677 1.676886 15.803926
0.808081 1.765144 16.476856
0.848485 1.853401 17.133900
0.888889 1.941658 17.775058
0.929293 2.029915 18.400331
0.969697 2.118172 19.009718
1.010101 2.206429 19.603220
1.050505 2.294687 20.180836
1.090909 2.382944 20.742566
1.131313 2.471201 21.288411
1.171717 2.559458 21.818371
1.212121 2.647715 22.332444
1.252525 2.735973 22.830632
1.292929 2.824230 23.312935
1.333333 2.912487 23.779352
1.373737 3.000744 24.229883
1.414141 3.089001 24.664529
1.454545 3.177258 25.083289
1.494949 3.265516 25.486163
1.535354 3.353773 25.873152
1.575758 3.442030 26.244255
1.616162 3.530287 26.599473
1.656566 3.618544 26.938805
1.696970 3.706802 27.262252
1.737374 3.795059 27.569813
1.777778 3.883316 27.861488
1.818182 3.971573 28.137278
1.858586 4.059830 28.397182
1.898990 4.148087 28.641200
1.939394 4.236345 28.869333
1.979798 4.324602 29.081581
2.020202 4.412859 29.277943
2.060606 4.501116 29.458419
2.101010 4.589373 29.623009
2.141414 4.677630 29.771714
2.181818 4.765888 29.904534
2.222222 4.854145 30.021467
2.262626 4.942402 30.122516
2.303030 5.030659 30.207678
2.343434 5.118916 30.276955
2.383838 5.207174 30.330347
2.424242 5.295431 30.367852
2.464646 5.383688 30.389473
2.505051 5.471945 30.395207
2.545455 5.560202 30.385056
2.585859 5.648459 30.359020
2.626263 5.736717 30.317098
2.666667 5.824974 30.259290
2.707071 5.913231 30.185596
2.747475 6.001488 30.096017
2.787879 6.089745 29.990553
2.828283 6.178003 29.869203
2.868687 6.266260 29.731967
2.909091 6.354517 29.578846
2.949495 6.442774 29.409839
2.989899 6.531031 29.224946
3.030303 6.619288 29.024168
3.070707 6.707546 28.807504
3.111111 6.795803 28.574955
3.151515 6.884060 28.326520
3.191919 6.972317 28.062200
3.232323 7.060574 27.781994
3.272727 7.148831 27.485902
3.313131 7.237089 27.173925
3.353535 7.325346 26.846062
3.393939 7.413603 26.502313
3.434343 7.501860 26.142679
3.474747 7.590117 25.767159
3.515152 7.678375 25.375754
3.555556 7.766632 24.968463
3.595960 7.854889 24.545287
3.636364 7.943146 24.106225
3.676768 8.031403 23.651277
3.717172 8.119660 23.180444
3.757576 8.207918 22.693725
3.797980 8.296175 22.191121
3.838384 8.384432 21.672630
3.878788 8.472689 21.138255
3.919192 8.560946 20.587994
3.959596 8.649204 20.021847
4.000000 8.737461 19.439814
