# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.080053 0.925035
0.080808 0.160106 1.833941
0.121212 0.240160 2.726715
0.161616 0.320213 3.603359
0.202020 0.400266 4.463873
0.242424 0.480319 5.308256
0.282828 0.560372 6.136509
0.323232 0.640426 6.948631
0.363636 0.720479 7.744623
0.404040 0.800532 8.524484
0.444444 0.880585 9.288215
0.484848 0.960638 10.035815
0.525253 1.040692 10.767285
0.565657 1.120745 11.482625
0.606061 1.200798 12.181834
0.646465 1.280851 12.864912
0.686869 1.360904 13.531860
0.727273 1.440958 14.182678
0.767677 1.521011 14.817365
0.808081 1.601064 15.435922
0.848485 1.681117 16.038348
0.888889 1.761170 16.624644
0.929293 1.841224 17.194809
0.969697 1.921277 17.748844
1.010101 2.001330 18.286748
1.050505 2.081383 18.808522
1.090909 2.161436 19.314166
1.131313 2.241490 19.803679
1.171717 2.321543 20.277061
1.212121 2.401596 20.734313
1.252525 2.481649 21.175435
1.292929 2.561702 21.600426
1.333333 2.641756 22.009287
1.373737 2.721809 22.402017
1.414141 2.801862 22.778617
1.454545 2.881915 23.139086
1.494949 2.961968 23.483425
1.535354 3.042021 23.811633
1.575758 3.122075 24.123711
1.616162 3.202128 24.419659
1.656566 3.282181 24.699476
1.696970 3.362234 24.963162
1.737374 3.442287 25.210718
1.777778 3.522341 25.442144
1.818182 3.602394 25.657439
1.858586 3.682447 25.856604
1.898990 3.762500 26.039638
1.939394 3.842553 26.206542
1.979798 3.922607 26.357315
2.020202 4.002660 26.491958
2.060606 4.082713 26.610470
2.101010 4.162766 26.712852
2.141414 4.242819 26.799103
2.181818 4.322873 26.869224
2.222222 4.402926 26.923215
2.262626 4.482979 26.961075
2.303030 4.563032 26.982804
2.343434 4.643085 26.988404
2.383838 4.723139 26.977872
2.424242 4.803192 26.951210
2.464646 4.883245 26.908418
2.505051 4.963298 26.849495
2.545455 5.043351 26.774442
2.585859 5.123405 26.683259
2.626263 5.203458 26.575944
2.666667 5.283511 26.452500
2.707071 5.363564 26.312925
2.747475 5.443617 26.157219
2.787879 5.523671 25.985383
2.828283 5.603724 25.797417
2.868687 5.683777 25.593320
2.909091 5.763830 25.373093
2.949495 5.843883 25.136735
2.989899 5.923937 24.884247
3.030303 6.003990 24.615628
3.070707 6.084043 24.330879
3.111111 6.164096 24.029999
3.151515 6.244149 23.712989
3.191919 6.324203 23.379848
3.232323 6.404256 23.030577
3.272727 6.484309 22.665176
3.313131 6.564362 22.283644
3.353535 6.644415 21.885981
3.393939 6.724469 21.472188
3.434343 6.804522 21.042265
3.474747 6.884575 20.596211
3.515152 6.964628 20.134027
3.555556 7.044681 19.655712
3.595960 7.124735 19.161267
3.636364 7.204788 18.650691
3.676768 7.284841 18.123985
3.717172 7.364894 17.581148
3.757576 7.444947 17.022181
3.797980 7.525001 16.447084
3.838384 7.605054 15.855856
3.878788 7.685107 15.248497
3.919192 7.765160 14.625008
3.959596 7.845213 13.985389
4.000000 7.925267 13.329639
