# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.091276 0.669582
0.080808 0.182551 1.323059
0.121212 0.273827 1.960431
0.161616 0.365102 2.581698
0.202020 0.456378 3.186859
0.242424 0.547653 3.775916
0.282828 0.638929 4.348867
0.323232 0.730204 4.905713
0.363636 0.821480 5.446455
0.404040 0.912755 5.971091
0.444444 1.004031 6.479621
0.484848 1.095306 6.972047
0.525253 1.186582 7.448368
0.565657 1.277857 7.908583
0.606061 1.369133 8.352693
0.646465 1.460408 8.780699
0.686869 1.551684 9.192599
0.727273 1.642959 9.588394
0.767677 1.734235 9.968083
0.808081 1.825510 10.331668
0.848485 1.916786 10.679148
0.888889 2.008061 11.010522
0.929293 2.099337 11.325791
0.969697 2.190612 11.624956
1.010101 2.281888 11.908015
1.050505 2.373163 12.174968
1.090909 2.464439 12.425817
1.131313 2.555714 12.660561
1.171717 2.646990 12.879199
1.212121 2.738265 13.081733
1.252525 2.829541 13.268161
1.292929 2.920816 13.438484
1.333333 3.012092 13.592702
1.373737 3.103367 13.730815
1.414141 3.194643 13.852823
1.454545 3.285919 13.958725
1.494949 3.377194 14.048523
1.535354 3.468470 14.122215
1.575758 3.559745 14.179802
1.616162 3.651021 14.221284
1.656566 3.742296 14.246661
1.696970 3.833572 14.255933
1.737374 3.924847 14.249100
1.777778 4.016123 14.226161
1.818182 4.107398 14.187118
1.858586 4.198674 14.131969
1.898990 4.289949 14.060715
1.939394 4.381225 13.973356
1.979798 4.472500 13.869892
2.020202 4.563776 13.750323
2.060606 4.655051 13.614649
2.101010 4.746327 13.462869
2.141414 4.837602 13.294985
2.181818 4.928878 13.110995
2.222222 5.020153 12.910900
2.262626 5.111429 12.694700
2.303030 5.202704 12.462395
2.343434 5.293980 12.213985
2.383838 5.385255 11.949469
2.424242 5.476531 11.668849
2.464646 5.567806 11.372123
2.505051 5.659082 11.059292
2.545455 5.750357 10.730357
2.585859 5.841633 10.385316
2.626263 5.932908 10.024169
2.666667 6.024184 9.646918
2.707071 6.115459 9.253562
2.747475 6.206735 8.844100
2.787879 6.298010 8.418533
2.828283 6.389286 7.976862
2.868687 6.480561 7.519085
2.909091 6.571837 7.045203
2.949495 6.663113 6.555215
2.989899 6.754388 6.049123
3.030303 6.845664 5.526926
3.070707 6.936939 4.988623
3.111111 7.028215 4.434215
3.151515 7.119490 3.863703
3.191919 7.210766 3.277085
3.232323 7.302041 2.674361
3.272727 7.393317 2.055533
3.313131 7.484592 1.420600
3.353535 7.575868 0.769561
3.393939 7.667143 0.102418
3.434343 7.758419 -0.580831
3.474747 7.849694 -1.280185
3.515152 7.940970 -1.995644
3.555556 8.032245 -2.727208
3.595960 8.123521 -3.474877
3.636364 8.214796 -4.238652
3.676768 8.306072 -5.018531
3.717172 8.397347 -5.814516
3.757576 8.488623 -6.626606
3.797980 8.579898 -7.454801
3.838384 8.671174 -8.299101
3.878788 8.762449 -9.159506
3.919192 8.853725 -10.036016
3.959596 8.945000 -10.928632
4.000000 9.036276 -11.837352
