# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.085345 0.861769
0.080808 0.170689 1.707593
0.121212 0.256034 2.537472
0.161616 0.341379 3.351407
0.202020 0.426723 4.149396
0.242424 0.512068 4.931442
0.282828 0.597413 5.697542
0.323232 0.682757 6.447698
0.363636 0.768102 7.181909
0.404040 0.853447 7.900175
0.444444 0.938791 8.602497
0.484848 1.024136 9.288874
0.525253 1.109481 9.959306
0.565657 1.194825 10.613793
0.606061 1.280170 11.252336
0.646465 1.365515 11.874934
0.686869 1.450859 12.481588
0.727273 1.536204 13.072296
0.767677 1.621548 13.647060
0.808081 1.706893 14.205880
0.848485 1.792238 14.748754
0.888889 1.877582 15.275684
0.929293 1.962927 15.786669
0.969697 2.048272 16.281709
1.010101 2.133616 16.760805
1.050505 2.218961 17.223956
1.090909 2.304306 17.671162
1.131313 2.389650 18.102424
1.171717 2.474995 18.517741
1.212121 2.560340 18.917113
1.252525 2.645684 19.300541
1.292929 2.731029 19.668023
1.333333 2.816374 20.019561
1.373737 2.901718 20.355155
1.414141 2.987063 20.674803
1.454545 3.072408 20.978507
1.494949 3.157752 21.266267
1.535354 3.243097 21.538081
1.575758 3.328442 21.793951
1.616162 3.413786 22.033876
1.656566 3.499131 22.257856
1.696970 3.584476 22.465892
1.737374 3.669820 22.657983
1.777778 3.755165 22.834129
1.818182 3.840510 22.994331
1.858586 3.925854 23.138588
1.898990 4.011199 23.266900
1.939394 4.096544 23.379267
1.979798 4.181888 23.475690
2.020202 4.267233 23.556168
2.060606 4.352578 23.620701
2.101010 4.437922 23.669290
2.141414 4.523267 23.701934
2.181818 4.608612 23.718633
2.222222 4.693956 23.719387
2.262626 4.779301 23.704197
2.303030 4.864645 23.673062
2.343434 4.949990 23.625983
2.383838 5.035335 23.562958
2.424242 5.120679 23.483989
2.464646 5.206024 23.389075
2.505051 5.291369 23.278217
2.545455 5.376713 23.151414
2.585859 5.462058 23.008666
2.626263 5.547403 22.849973
2.666667 5.632747 22.675336
2.707071 5.718092 22.484754
2.747475 5.803437 22.278227
2.787879 5.888781 22.055756
2.828283 5.974126 21.817340
2.868687 6.059471 21.562979
2.909091 6.144815 21.292673
2.949495 6.230160 21.006423
2.989899 6.315505 20.704228
3.030303 6.400849 20.386088
3.070707 6.486194 20.052004
3.111111 6.571539 19.701975
3.151515 6.656883 19.336001
3.191919 6.742228 18.954082
3.232323 6.827573 18.556219
3.272727 6.912917 18.142411
3.313131 6.998262 17.712659
3.353535 7.083607 17.266961
3.393939 7.168951 16.805319
3.434343 7.254296 16.327733
3.474747 7.339641 15.834201
3.515152 7.424985 15.324725
3.555556 7.510330 14.799304
3.595960 7.595675 14.257938
3.636364 7.681019 13.700628
3.676768 7.766364 13.127373
3.717172 7.851709 12.538173
3.757576 7.937053 11.933029
3.797980 8.022398 11.311940
3.838384 8.107742 10.674906
3.878788 8.193087 10.021927
3.919192 8.278432 9.353004
3.959596 8.363776 8.668136
4.000000 8.449121 7.967324
