# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.088033 1.124019
0.080808 0.176067 2.231886
0.121212 0.264100 3.323601
0.161616 0.352134 4.399165
0.202020 0.440167 5.458577
0.242424 0.528201 6.501837
0.282828 0.616234 7.528946
0.323232 0.704268 8.539902
0.363636 0.792301 9.534707
0.404040 0.880335 10.513360
0.444444 0.968368 11.475862
0.484848 1.056401 12.422212
0.525253 1.144435 13.352410
0.565657 1.232468 14.266456
0.606061 1.320502 15.164350
0.646465 1.408535 16.046093
0.686869 1.496569 16.911684
0.727273 1.584602 17.761123
0.767677 1.672636 18.594411
0.808081 1.760669 19.411547
0.848485 1.848702 20.212531
0.888889 1.936736 20.997363
0.929293 2.024769 21.766044
0.969697 2.112803 22.518572
1.010101 2.200836 23.254950
1.050505 2.288870 23.975175
1.090909 2.376903 24.679249
1.131313 2.464937 25.367170
1.171717 2.552970 26.038941
1.212121 2.641004 26.694559
1.252525 2.729037 27.334026
1.292929 2.817070 27.957340
1.333333 2.905104 28.564504
1.373737 2.993137 29.155515
1.414141 3.081171 29.730375
1.454545 3.169204 30.289083
1.494949 3.257238 30.831639
1.535354 3.345271 31.358043
1.575758 3.433305 31.868296
1.616162 3.521338 32.362397
1.656566 3.609371 32.840346
1.696970 3.697405 33.302144
1.737374 3.785438 33.747790
1.777778 3.873472 34.177284
1.818182 3.961505 34.590626
1.858586 4.049539 34.987816
1.898990 4.137572 35.368855
1.939394 4.225606 35.733742
1.979798 4.313639 36.082477
2.020202 4.401673 36.415061
2.060606 4.489706 36.731493
2.101010 4.577739 37.031773
2.141414 4.665773 37.315901
2.181818 4.753806 37.583878
2.222222 4.841840 37.835703
2.262626 4.929873 38.071376
2.303030 5.017907 38.290897
2.343434 5.105940 38.494267
2.383838 5.193974 38.681485
2.424242 5.282007 38.852551
2.464646 5.370040 39.007465
2.505051 5.458074 39.146228
2.545455 5.546107 39.268839
2.585859 5.634141 39.375298
2.626263 5.722174 39.465606
2.666667 5.810208 39.539761
2.707071 5.898241 39.597765
2.747475 5.986275 39.639618
2.787879 6.074308 39.665318
2.828283 6.162342 39.674867
2.868687 6.250375 39.668264
2.909091 6.338408 39.645509
2.949495 6.426442 39.606603
2.989899 6.514475 39.551544
3.030303 6.602509 39.480334
3.070707 6.690542 39.392973
3.111111 6.778576 39.289459
3.151515 6.866609 39.169794
3.191919 6.954643 39.033977
3.232323 7.042676 38.882009
3.272727 7.130709 38.713888
3.313131 7.218743 38.529616
3.353535 7.306776 38.329192
3.393939 7.394810 38.112617
3.434343 7.482843 37.879889
3.474747 7.570877 37.631010
3.515152 7.658910 37.365979
3.555556 7.746944 37.084797
3.595960 7.834977 36.787462
3.636364 7.923011 36.473976
3.676768 8.011044 36.144338
3.717172 8.099077 35.798549
3.757576 8.187111 35.436608
3.797980 8.275144 35.058515
3.838384 8.363178 34.664270
3.878788 8.451211 34.253873
3.919192 8.539245 33.827325
3.959596 8.627278 33.384625
4.000000 8.715312 32.925773
