# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.092033 0.906582
0.080808 0.184066 1.797119
0.121212 0.276099 2.671611
0.161616 0.368132 3.530058
0.202020 0.460165 4.372460
0.242424 0.552198 5.198816
0.282828 0.644231 6.009127
0.323232 0.736264 6.803394
0.363636 0.828297 7.581615
0.404040 0.920330 8.343790
0.444444 1.012363 9.089921
0.484848 1.104396 9.820007
0.525253 1.196429 10.534047
0.565657 1.288462 11.232042
0.606061 1.380495 11.913993
0.646465 1.472528 12.579897
0.686869 1.564561 13.229757
0.727273 1.656594 13.863572
0.767677 1.748627 14.481341
0.808081 1.840660 15.083066
0.848485 1.932693 15.668745
0.888889 2.024726 16.238379
0.929293 2.116759 16.791968
0.969697 2.208791 17.329512
1.010101 2.300824 17.851010
1.050505 2.392857 18.356464
1.090909 2.484890 18.845872
1.131313 2.576923 19.319235
1.171717 2.668956 19.776553
1.212121 2.760989 20.217826
1.252525 2.853022 20.643054
1.292929 2.945055 21.052236
1.333333 3.037088 21.445374
1.373737 3.129121 21.822466
1.414141 3.221154 22.183513
1.454545 3.313187 22.528515
1.494949 3.405220 22.857472
1.535354 3.497253 23.170383
1.575758 3.589286 23.467250
1.616162 3.681319 23.748071
1.656566 3.773352 24.012847
1.696970 3.865385 24.261578
1.737374 3.957418 24.494264
1.777778 4.049451 24.710905
1.818182 4.141484 24.911500
1.858586 4.233517 25.096051
1.898990 4.325550 25.264556
1.939394 4.417583 25.417016
1.979798 4.509616 25.553431
2.020202 4.601649 25.673801
2.060606 4.693682 25.778125
2.101010 4.785715 25.866405
2.141414 4.877748 25.938639
2.181818 4.969781 25.994828
2.222222 5.061814 26.034972
2.262626 5.153847 26.059071
2.303030 5.245880 26.067125
2.343434 5.337913 26.059134
2.383838 5.429946 26.035097
2.424242 5.521979 25.995015
2.464646 5.614012 25.938889
2.505051 5.706045 25.866717
2.545455 5.798078 25.778499
2.585859 5.890111 25.674237
2.626263 5.982144 25.553930
2.666667 6.074177 25.417577
2.707071 6.166210 25.265179
2.747475 6.258243 25.096736
2.787879 6.350276 24.912248
2.828283 6.442308 24.711715
2.868687 6.534341 24.495137
2.909091 6.626374 24.262513
2.949495 6.718407 24.013844
2.989899 6.810440 23.749130
3.030303 6.902473 23.468371
3.070707 6.994506 23.171567
3.111111 7.086539 22.858718
3.151515 7.178572 22.529824
3.191919 7.270605 22.184884
3.232323 7.362638 21.823899
3.272727 7.454671 21.446869
3.313131 7.546704 21.053794
3.353535 7.638737 20.644674
3.393939 7.730770 20.219509
3.434343 7.822803 19.778298
3.474747 7.914836 19.321043
3.515152 8.006869 18.847742
3.555556 8.098902 18.358396
3.595960 8.190935 17.853005
3.636364 8.282968 17.331568
3.676768 8.375001 16.794087
3.717172 8.467034 16.240560
3.757576 8.559067 15.670989
3.797980 8.651100 15.085372
3.838384 8.743133 14.483710
3.878788 8.835166 13.866003
3.919192 8.927199 13.232250
3.959596 9.019232 12.582453
4.000000 9.111265 11.916610
