# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.022659 0.739623
0.080808 0.045318 1.463083
0.121212 0.067977 2.170381
0.161616 0.090635 2.861517
0.202020 0.113294 3.536490
0.242424 0.135953 4.195301
0.282828 0.158612 4.837950
0.323232 0.181271 5.464436
0.363636 0.203930 6.074760
0.404040 0.226589 6.668922
0.444444 0.249247 7.246922
0.484848 0.271906 7.808759
0.525253 0.294565 8.354434
0.565657 0.317224 8.883947
0.606061 0.339883 9.397297
0.646465 0.362542 9.894485
0.686869 0.385200 10.375511
0.727273 0.407859 10.840374
0.767677 0.430518 11.289075
0.808081 0.453177 11.721614
0.848485 0.475836 12.137990
0.888889 0.498495 12.538205
0.929293 0.521154 12.922256
0.969697 0.543812 13.290146
1.010101 0.566471 13.641873
1.050505 0.589130 13.977438
1.090909 0.611789 14.296841
1.131313 0.634448 14.600081
1.171717 0.657107 14.887159
1.212121 0.679766 15.158075
1.252525 0.702424 15.412828
1.292929 0.725083 15.651419
1.333333 0.747742 15.873848
1.373737 0.770401 16.080115
1.414141 0.793060 16.270219
1.454545 0.815719 16.444161
1.494949 0.838378 16.601940
1.535354 0.861036 16.743557
1.575758 0.883695 16.869012
1.616162 0.906354 16.978305
1.656566 0.929013 17.071435
1.696970 0.951672 17.148403
1.737374 0.974331 17.209209
1.777778 0.996989 17.253853
1.818182 1.019648 17.282334
1.858586 1.042307 17.294653
1.898990 1.064966 17.290809
1.939394 1.087625 17.270803
1.979798 1.110284 17.234635
2.020202 1.132943 17.182305
2.060606 1.155601 17.113812
2.101010 1.178260 17.029157
2.141414 1.200919 16.928340
2.181818 1.223578 16.811360
2.222222 1.246237 16.678218
2.262626 1.268896 16.528914
2.303030 1.291555 16.363447
2.343434 1.314213 16.181818
2.383838 1.336872 15.984027
2.424242 1.359531 15.770074
2.464646 1.382190 15.539958
2.505051 1.404849 15.293680
2.545455 1.427508 15.031239
2.585859 1.450167 14.752637
2.626263 1.472825 14.457872
2.666667 1.495484 14.146944
2.707071 1.518143 13.819855
2.747475 1.540802 13.476603
2.787879 1.563461 13.117188
2.828283 1.586120 12.741612
2.868687 1.608778 12.349873
2.909091 1.631437 11.941972
2.949495 1.654096 11.517908
2.989899 1.676755 11.077683
3.030303 1.699414 10.621295
3.070707 1.722073 10.148744
3.111111 1.744732 9.660031
3.151515 1.767390 9.155156
3.191919 1.790049 8.634119
3.232323 1.812708 8.096919
3.272727 1.835367 7.543558
3.313131 1.858026 6.974033
3.353535 1.880685 6.388347
3.393939 1.903344 5.786498
3.434343 1.926002 5.168487
3.474747 1.948661 4.534313
3.515152 1.971320 3.883978
3.555556 1.993979 3.217479
3.595960 2.016638 2.534819
3.636364 2.039297 1.835996
3.676768 2.061956 1.121011
3.717172 2.084614 0.389864
3.757576 2.107273 -0.357446
3.797980 2.129932 -1.120917
3.838384 2.152591 -1.900552
3.878788 2.175250 -2.696348
3.919192 2.197909 -3.508307
3.959596 2.220568 -4.336428
4.000000 2.243226 -5.180712
