# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.101999 0.831535
0.080808 0.203997 1.647136
0.121212 0.305996 2.446802
0.161616 0.407994 3.230533
0.202020 0.509993 3.998330
0.242424 0.611991 4.750191
0.282828 0.713990 5.486119
0.323232 0.815988 6.206111
0.363636 0.917987 6.910169
0.404040 1.019985 7.598291
0.444444 1.121984 8.270480
0.484848 1.223983 8.926733
0.525253 1.325981 9.567052
0.565657 1.427980 10.191436
0.606061 1.529978 10.799886
0.646465 1.631977 11.392400
0.686869 1.733975 11.968980
0.727273 1.835974 12.529625
0.767677 1.937972 13.074336
0.808081 2.039971 13.603112
0.848485 2.141969 14.115953
0.888889 2.243968 14.612859
0.929293 2.345967 15.093831
0.969697 2.447965 15.558868
1.010101 2.549964 16.007970
1.050505 2.651962 16.441138
1.090909 2.753961 16.858371
1.131313 2.855959 17.259669
1.171717 2.957958 17.645032
1.212121 3.059956 18.014461
1.252525 3.161955 18.367955
1.292929 3.263953 18.705514
1.333333 3.365952 19.027139
1.373737 3.467951 19.332829
1.414141 3.569949 19.622584
1.454545 3.671948 19.896404
1.494949 3.773946 20.154290
1.535354 3.875945 20.396241
1.575758 3.977943 20.622257
1.616162 4.079942 20.832339
1.656566 4.181940 21.026486
1.696970 4.283939 21.204698
1.737374 4.385937 21.366975
1.777778 4.487936 21.513318
1.818182 4.589935 21.643726
1.858586 4.691933 21.758199
1.898990 4.793932 21.856738
1.939394 4.895930 21.939342
1.979798 4.997929 22.006011
2.020202 5.099927 22.056746
2.060606 5.201926 22.091545
2.101010 5.303924 22.110410
2.141414 5.405923 22.113341
2.181818 5.507922 22.100336
2.222222 5.609920 22.071397
2.262626 5.711919 22.026524
2.303030 5.813917 21.965715
2.343434 5.915916 21.888972
2.383838 6.017914 21.796294
2.424242 6.119913 21.687681
2.464646 6.221911 21.563134
2.505051 6.323910 21.422652
2.545455 6.425908 21.266235
2.585859 6.527907 21.093884
2.626263 6.629906 20.905597
2.666667 6.731904 20.701376
2.707071 6.833903 20.481221
2.747475 6.935901 20.245130
2.787879 7.037900 19.993105
2.828283 7.139898 19.725146
2.868687 7.241897 19.441251
2.909091 7.343895 19.141422
2.949495 7.445894 18.825658
2.989899 7.547892 18.493959
3.030303 7.649891 18.146326
3.070707 7.751890 17.782758
3.111111 7.853888 17.403255
3.151515 7.955887 17.007818
3.191919 8.057885 16.596446
3.232323 8.159884 16.169139
3.272727 8.261882 15.725897
3.313131 8.363881 15.266721
3.353535 8.465879 14.791610
3.393939 8.567878 14.300564
3.434343 8.669876 13.793584
3.474747 8.771875 13.270669
3.515152 8.873874 12.731819
3.555556 8.975872 12.177034
3.595960 9.077871 11.606315
3.636364 9.179869 11.019661
3.676768 9.281868 10.417072
3.717172 9.383866 9.798549
3.757576 9.485865 9.164091
3.797980 9.587863 8.513698
3.838384 9.689862 7.847370
3.878788 9.791860 7.165108
3.919192 9.893859 6.466911
3.959596 9.995858 5.752779
4.000000 10.097856 5.022713
