# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.012446 0.653887
0.080808 0.024891 1.291912
0.121212 0.037337 1.914075
0.161616 0.049783 2.520376
0.202020 0.062228 3.110815
0.242424 0.074674 3.685392
0.282828 0.087120 4.244107
0.323232 0.099566 4.786959
0.363636 0.112011 5.313950
0.404040 0.124457 5.825078
0.444444 0.136903 6.320345
0.484848 0.149348 6.799749
0.525253 0.161794 7.263291
0.565657 0.174240 7.710971
0.606061 0.186685 8.142789
0.646465 0.199131 8.558745
0.686869 0.211577 8.958839
0.727273 0.224022 9.343071
0.767677 0.236468 9.711440
0.808081 0.248914 10.063948
0.848485 0.261359 10.400593
0.888889 0.273805 10.721377
0.929293 0.286251 11.026298
0.969697 0.298697 11.315357
1.010101 0.311142 11.588554
1.050505 0.323588 11.845889
1.090909 0.336034 12.087362
1.131313 0.348479 12.312973
1.171717 0.360925 12.522722
1.212121 0.373371 12.716609
1.252525 0.385816 12.894633
1.292929 0.398262 13.056796
1.333333 0.410708 13.203096
1.373737 0.423153 13.333535
1.414141 0.435599 13.448111
1.454545 0.448045 13.546825
1.494949 0.460491 13.629677
1.535354 0.472936 13.696668
1.575758 0.485382 13.747795
1.616162 0.497828 13.783061
1.656566 0.510273 13.802465
1.696970 0.522719 13.806007
1.737374 0.535165 13.793686
1.777778 0.547610 13.765504
1.818182 0.560056 13.721459
1.858586 0.572502 13.661553
1.898990 0.584947 13.585784
1.939394 0.597393 13.494153
1.979798 0.609839 13.386660
2.020202 0.622284 13.263305
2.060606 0.634730 13.124088
2.101010 0.647176 12.969009
2.141414 0.659622 12.798068
2.181818 0.672067 12.611264
2.222222 0.684513 12.408599
2.262626 0.696959 12.190071
2.303030 0.709404 11.955682
2.343434 0.721850 11.705430
2.383838 0.734296 11.439316
2.424242 0.746741 11.157341
2.464646 0.759187 10.859503
2.505051 0.771633 10.545803
2.545455 0.784078 10.216241
2.585859 0.796524 9.870816
2.626263 0.808970 9.509530
2.666667 0.821416 9.132382
2.707071 0.833861 8.739371
2.747475 0.846307 8.330499
2.787879 0.858753 7.905764
2.828283 0.871198 7.465167
2.868687 0.883644 7.008709
2.909091 0.896090 6.536388
2.949495 0.908535 6.048205
2.989899 0.920981 5.544160
3.030303 0.933427 5.024253
3.070707 0.945872 4.488483
3.111111 0.958318 3.936852
3.151515 0.970764 3.369359
3.191919 0.983209 2.786003
3.232323 0.995655 2.186786
3.272727 1.008101 1.571706
3.313131 1.020547 0.940764
3.353535 1.032992 0.293960
3.393939 1.045438 -0.368705
3.434343 1.057884 -1.047233
3.474747 1.070329 -1.741624
3.515152 1.082775 -2.451876
3.555556 1.095221 -3.177990
3.595960 1.107666 -3.919966
3.636364 1.120112 -4.677805
3.676768 1.132558 -5.451505
3.717172 1.145003 -6.241068
3.757576 1.157449 -7.046492
3.797980 1.169895 -7.867779
3.838384 1.182341 -8.704928
3.878788 1.194786 -9.557939
3.919192 1.207232 -10.426812
3.959596 1.219678 -11.311547
4.000000 1.232123 -12.212144
