# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.067424 1.008924
0.080808 0.134848 2.001743
0.121212 0.202272 2.978458
0.161616 0.269696 3.939068
0.202020 0.337120 4.883573
0.242424 0.404545 5.811973
0.282828 0.471969 6.724269
0.323232 0.539393 7.620459
0.363636 0.606817 8.500545
0.404040 0.674241 9.364527
0.444444 0.741665 10.212403
0.484848 0.809089 11.044175
0.525253 0.876513 11.859842
0.565657 0.943937 12.659405
0.606061 1.011361 13.442862
0.646465 1.078785 14.210215
0.686869 1.146210 14.961463
0.727273 1.213634 15.696607
0.767677 1.281058 16.415645
0.808081 1.348482 17.118579
0.848485 1.415906 17.805409
0.888889 1.483330 18.476133
0.929293 1.550754 19.130753
0.969697 1.618178 19.769268
1.010101 1.685602 20.391678
1.050505 1.753026 20.997983
1.090909 1.820450 21.588184
1.131313 1.887875 22.162280
1.171717 1.955299 22.720271
1.212121 2.022723 23.262158
1.252525 2.090147 23.787940
1.292929 2.157571 24.297617
1.333333 2.224995 24.791189
1.373737 2.292419 25.268656
1.414141 2.359843 25.730019
1.454545 2.427267 26.175277
1.494949 2.494691 26.604431
1.535354 2.562115 27.017479
1.575758 2.629540 27.414423
1.616162 2.696964 27.795262
1.656566 2.764388 28.159996
1.696970 2.831812 28.508626
1.737374 2.899236 28.841151
1.777778 2.966660 29.157571
1.818182 3.034084 29.457886
1.858586 3.101508 29.742097
1.898990 3.168932 30.010203
1.939394 3.236356 30.262204
1.979798 3.303780 30.498100
2.020202 3.371205 30.717892
2.060606 3.438629 30.921579
2.101010 3.506053 31.109161
2.141414 3.573477 31.280639
2.181818 3.640901 31.436011
2.222222 3.708325 31.575279
2.262626 3.775749 31.698443
2.303030 3.843173 31.805501
2.343434 3.910597 31.896455
2.383838 3.978021 31.971304
2.424242 4.045445 32.030048
2.464646 4.112869 32.072688
2.505051 4.180294 32.099222
2.545455 4.247718 32.109652
2.585859 4.315142 32.103978
2.626263 4.382566 32.082198
2.666667 4.449990 32.044314
2.707071 4.517414 31.990325
2.747475 4.584838 31.920231
2.787879 4.652262 31.834033
2.828283 4.719686 31.731730
2.868687 4.787110 31.613322
2.909091 4.854534 31.478809
2.949495 4.921959 31.328192
2.989899 4.989383 31.161470
3.030303 5.056807 30.978643
3.070707 5.124231 30.779711
3.111111 5.191655 30.564675
3.151515 5.259079 30.333534
3.191919 5.326503 30.086288
3.232323 5.393927 29.822937
3.272727 5.461351 29.543482
3.313131 5.528775 29.247922
3.353535 5.596199 28.936257
3.393939 5.663624 28.608488
3.434343 5.731048 28.264613
3.474747 5.798472 27.904634
3.515152 5.865896 27.528551
3.555556 5.933320 27.136362
3.595960 6.000744 26.728069
3.636364 6.068168 26.303671
3.676768 6.135592 25.863168
3.717172 6.203016 25.406561
3.757576 6.270440 24.933848
3.797980 6.337864 24.445031
3.838384 6.405289 23.940110
3.878788 6.472713 23.419083
3.919192 6.540137 22.881952
3.959596 6.607561 22.328716
4.000000 6.674985 21.759375
