# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.027077 1.081536
0.080808 0.054153 2.146965
0.121212 0.081230 3.196285
0.161616 0.108307 4.229497
0.202020 0.135383 5.246601
0.242424 0.162460 6.247597
0.282828 0.189537 7.232485
0.323232 0.216613 8.201265
0.363636 0.243690 9.153936
0.404040 0.270766 10.090500
0.444444 0.297843 11.010955
0.484848 0.324920 11.915302
0.525253 0.351996 12.803542
0.565657 0.379073 13.675673
0.606061 0.406150 14.531696
0.646465 0.433226 15.371610
0.686869 0.460303 16.195417
0.727273 0.487380 17.003116
0.767677 0.514456 17.794706
0.808081 0.541533 18.570189
0.848485 0.568610 19.329563
0.888889 0.595686 20.072829
0.929293 0.622763 20.799987
0.969697 0.649839 21.511037
1.010101 0.676916 22.205979
1.050505 0.703993 22.884813
1.090909 0.731069 23.547539
1.131313 0.758146 24.194156
1.171717 0.785223 24.824666
1.212121 0.812299 25.439067
1.252525 0.839376 26.037360
1.292929 0.866453 26.619545
1.333333 0.893529 27.185622
1.373737 0.920606 27.735591
1.414141 0.947683 28.269452
1.454545 0.974759 28.787205
1.494949 1.001836 29.288849
1.535354 1.028913 29.774386
1.575758 1.055989 30.243814
1.616162 1.083066 30.697134
1.656566 1.110142 31.134347
1.696970 1.137219 31.555451
1.737374 1.164296 31.960447
1.777778 1.191372 32.349334
1.818182 1.218449 32.722114
1.858586 1.245526 33.078786
1.898990 1.272602 33.419349
1.939394 1.299679 33.743805
1.979798 1.326756 34.052152
2.020202 1.353832 34.344391
2.060606 1.380909 34.620522
2.101010 1.407986 34.880545
2.141414 1.435062 35.124460
2.181818 1.462139 35.352267
2.222222 1.489215 35.563966
2.262626 1.516292 35.759556
2.303030 1.543369 35.939039
2.343434 1.570445 36.102413
2.383838 1.597522 36.249679
2.424242 1.624599 36.380837
2.464646 1.651675 36.495887
2.505051 1.678752 36.594829
2.545455 1.705829 36.677663
2.585859 1.732905 36.744389
2.626263 1.759982 36.795006
2.666667 1.787059 36.829516
2.707071 1.814135 36.847917
2.747475 1.841212 36.850210
2.787879 1.868289 36.836396
2.828283 1.895365 36.806473
2.868687 1.922442 36.760442
2.909091 1.949518 36.698302
2.949495 1.976595 36.620055
2.989899 2.003672 36.525700
3.030303 2.030748 36.415236
3.070707 2.057825 36.288665
3.111111 2.084902 36.145985
3.151515 2.111978 35.987197
3.191919 2.139055 35.812301
3.232323 2.166132 35.621297
3.272727 2.193208 35.414185
3.313131 2.220285 35.190965
3.353535 2.247362 34.951637
3.393939 2.274438 34.696200
3.434343 2.301515 34.424656
3.474747 2.328591 34.137003
3.515152 2.355668 33.833242
3.555556 2.382745 33.513373
3.595960 2.409821 33.177396
3.636364 2.436898 32.825311
3.676768 2.463975 32.457118
3.717172 2.491051 32.072817
3.757576 2.518128 31.672407
3.797980 2.545205 31.255890
3.838384 2.572281 30.823264
3.878788 2.599358 30.374530
3.919192 2.626435 29.909689
3.959596 2.653511 29.428739
4.000000 2.680588 28.931681
