# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.009924 0.945122
0.080808 0.019848 1.874023
0.121212 0.029773 2.786704
0.161616 0.039697 3.683165
0.202020 0.049621 4.563406
0.242424 0.059545 5.427427
0.282828 0.069470 6.275227
0.323232 0.079394 7.106807
0.363636 0.089318 7.922167
0.404040 0.099242 8.721307
0.444444 0.109166 9.504226
0.484848 0.119091 10.270926
0.525253 0.129015 11.021405
0.565657 0.138939 11.755663
0.606061 0.148863 12.473702
0.646465 0.158788 13.175520
0.686869 0.168712 13.861118
0.727273 0.178636 14.530496
0.767677 0.188560 15.183654
0.808081 0.198484 15.820591
0.848485 0.208409 16.441309
0.888889 0.218333 17.045806
0.929293 0.228257 17.634082
0.969697 0.238181 18.206139
1.010101 0.248105 18.761975
1.050505 0.258030 19.301592
1.090909 0.267954 19.824987
1.131313 0.277878 20.332163
1.171717 0.287802 20.823119
1.212121 0.297727 21.297854
1.252525 0.307651 21.756369
1.292929 0.317575 22.198664
1.333333 0.327499 22.624738
1.373737 0.337423 23.034593
1.414141 0.347348 23.428227
1.454545 0.357272 23.805641
1.494949 0.367196 24.166834
1.535354 0.377120 24.511808
1.575758 0.387045 24.840561
1.616162 0.396969 25.153094
1.656566 0.406893 25.449407
1.696970 0.416817 25.729499
1.737374 0.426741 25.993372
1.777778 0.436666 26.241024
1.818182 0.446590 26.472456
1.858586 0.456514 26.687667
1.898990 0.466438 26.886659
1.939394 0.476363 27.069430
1.979798 0.486287 27.235981
2.020202 0.496211 27.386312
2.060606 0.506135 27.520422
2.101010 0.516059 27.638313
2.141414 0.525984 27.739983
2.181818 0.535908 27.825433
2.222222 0.545832 27.894663
2.262626 0.555756 27.947672
2.303030 0.565680 27.984461
2.343434 0.575605 28.005030
2.383838 0.585529 28.009379
2.424242 0.595453 27.997508
2.464646 0.605377 27.969416
2.505051 0.615302 27.925104
2.545455 0.625226 27.864572
2.585859 0.635150 27.787820
2.626263 0.645074 27.694847
2.666667 0.654998 27.585654
2.707071 0.664923 27.460241
2.747475 0.674847 27.318608
2.787879 0.684771 27.160755
2.828283 0.694695 26.986681
2.868687 0.704620 26.796387
2.909091 0.714544 26.589873
2.949495 0.724468 26.367139
2.989899 0.734392 26.128184
3.030303 0.744316 25.873010
3.070707 0.754241 25.601615
3.111111 0.764165 25.313999
3.151515 0.774089 25.010164
3.191919 0.784013 24.690108
3.232323 0.793938 24.353832
3.272727 0.803862 24.001336
3.313131 0.813786 23.632620
3.353535 0.823710 23.247683
3.393939 0.833634 22.846527
3.434343 0.843559 22.429150
3.474747 0.853483 21.995553
3.515152 0.863407 21.545735
3.555556 0.873331 21.079697
3.595960 0.883256 20.597440
3.636364 0.893180 20.098961
3.676768 0.903104 19.584263
3.717172 0.913028 19.053345
3.757576 0.922952 18.506206
3.797980 0.932877 17.942847
3.838384 0.942801 17.363268
3.878788 0.952725 16.767468
3.919192 0.962649 16.155449
3.959596 0.972573 15.527209
4.000000 0.982498 14.882749
