# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.091846 0.660913
0.080808 0.183692 1.305781
0.121212 0.275539 1.934604
0.161616 0.367385 2.547381
0.202020 0.459231 3.144114
0.242424 0.551077 3.724801
0.282828 0.642924 4.289443
0.323232 0.734770 4.838040
0.363636 0.826616 5.370592
0.404040 0.918462 5.887098
0.444444 1.010309 6.387560
0.484848 1.102155 6.871976
0.525253 1.194001 7.340348
0.565657 1.285847 7.792674
0.606061 1.377694 8.228954
0.646465 1.469540 8.649190
0.686869 1.561386 9.053381
0.727273 1.653232 9.441526
0.767677 1.745079 9.813627
0.808081 1.836925 10.169682
0.848485 1.928771 10.509692
0.888889 2.020617 10.833657
0.929293 2.112464 11.141576
0.969697 2.204310 11.433451
1.010101 2.296156 11.709280
1.050505 2.388002 11.969064
1.090909 2.479849 12.212804
1.131313 2.571695 12.440497
1.171717 2.663541 12.652146
1.212121 2.755387 12.847750
1.252525 2.847234 13.027308
1.292929 2.939080 13.190822
1.333333 3.030926 13.338290
1.373737 3.122772 13.469713
1.414141 3.214619 13.585091
1.454545 3.306465 13.684423
1.494949 3.398311 13.767711
1.535354 3.490157 13.834953
1.575758 3.582004 13.886151
1.616162 3.673850 13.921303
1.656566 3.765696 13.940410
1.696970 3.857542 13.943472
1.737374 3.949389 13.930488
1.777778 4.041235 13.901460
1.818182 4.133081 13.856386
1.858586 4.224927 13.795267
1.898990 4.316774 13.718103
1.939394 4.408620 13.624894
1.979798 4.500466 13.515640
2.020202 4.592312 13.390341
2.060606 4.684159 13.248996
2.101010 4.776005 13.091606
2.141414 4.867851 12.918171
2.181818 4.959697 12.728691
2.222222 5.051544 12.523166
2.262626 5.143390 12.301596
2.303030 5.235236 12.063981
2.343434 5.327082 11.810320
2.383838 5.418929 11.540614
2.424242 5.510775 11.254863
2.464646 5.602621 10.953067
2.505051 5.694467 10.635226
2.545455 5.786314 10.301340
2.585859 5.878160 9.951408
2.626263 5.970006 9.585431
2.666667 6.061852 9.203410
2.707071 6.153698 8.805343
2.747475 6.245545 8.391230
2.787879 6.337391 7.961073
2.828283 6.429237 7.514871
2.868687 6.521083 7.052623
2.909091 6.612930 6.574330
2.949495 6.704776 6.079992
2.989899 6.796622 5.569609
3.030303 6.888468 5.043181
3.070707 6.980315 4.500708
3.111111 7.072161 3.942189
3.151515 7.164007 3.367626
3.191919 7.255853 2.777017
3.232323 7.347700 2.170363
3.272727 7.439546 1.547664
3.313131 7.531392 0.908920
3.353535 7.623238 0.254130
3.393939 7.715085 -0.416704
3.434343 7.806931 -1.103584
3.474747 7.898777 -1.806509
3.515152 7.990623 -2.525479
3.555556 8.082470 -3.260494
3.595960 8.174316 -4.011554
3.636364 8.266162 -4.778660
3.676768 8.358008 -5.561811
3.717172 8.449855 -6.361006
3.757576 8.541701 -7.176247
3.797980 8.633547 -8.007533
3.838384 8.725393 -8.854865
3.878788 8.817240 -9.718241
3.919192 8.909086 -10.597662
3.959596 9.000932 -11.493129
4.000000 9.092778 -12.404641
