# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.060417 1.069291
0.080808 0.120835 2.122713
0.121212 0.181252 3.160266
0.161616 0.241670 4.181950
0.202020 0.302087 5.187764
0.242424 0.362505 6.177710
0.282828 0.422922 7.151787
0.323232 0.483340 8.109994
0.363636 0.543757 9.052333
0.404040 0.604175 9.978802
0.444444 0.664592 10.889403
0.484848 0.725010 11.784134
0.525253 0.785427 12.662996
0.565657 0.845844 13.525990
0.606061 0.906262 14.373114
0.646465 0.966679 15.204369
0.686869 1.027097 16.019755
0.727273 1.087514 16.819272
0.767677 1.147932 17.602920
0.808081 1.208349 18.370699
0.848485 1.268767 19.122609
0.888889 1.329184 19.858650
0.929293 1.389602 20.578821
0.969697 1.450019 21.283124
1.010101 1.510437 21.971558
1.050505 1.570854 22.644122
1.090909 1.631271 23.300818
1.131313 1.691689 23.941644
1.171717 1.752106 24.566602
1.212121 1.812524 25.175690
1.252525 1.872941 25.768910
1.292929 1.933359 26.346260
1.333333 1.993776 26.907741
1.373737 2.054194 27.453353
1.414141 2.114611 27.983096
1.454545 2.175029 28.496970
1.494949 2.235446 28.994975
1.535354 2.295864 29.477111
1.575758 2.356281 29.943378
1.616162 2.416699 30.393776
1.656566 2.477116 30.828305
1.696970 2.537533 31.246965
1.737374 2.597951 31.649755
1.777778 2.658368 32.036677
1.818182 2.718786 32.407729
1.858586 2.779203 32.762913
1.898990 2.839621 33.102227
1.939394 2.900038 33.425673
1.979798 2.960456 33.733249
2.020202 3.020873 34.024956
2.060606 3.081291 34.300795
2.101010 3.141708 34.560764
2.141414 3.202126 34.804864
2.181818 3.262543 35.033095
2.222222 3.322960 35.245457
2.262626 3.383378 35.441950
2.303030 3.443795 35.622574
2.343434 3.504213 35.787329
2.383838 3.564630 35.936215
2.424242 3.625048 36.069231
2.464646 3.685465 36.186379
2.505051 3.745883 36.287658
2.545455 3.806300 36.373067
2.585859 3.866718 36.442608
2.626263 3.927135 36.496279
2.666667 3.987553 36.534082
2.707071 4.047970 36.556015
2.747475 4.108387 36.562079
2.787879 4.168805 36.552275
2.828283 4.229222 36.526601
2.868687 4.289640 36.485058
2.909091 4.350057 36.427646
2.949495 4.410475 36.354365
2.989899 4.470892 36.265215
3.030303 4.531310 36.160196
3.070707 4.591727 36.039308
3.111111 4.652145 35.902551
3.151515 4.712562 35.749925
3.191919 4.772980 35.581429
3.232323 4.833397 35.397065
3.272727 4.893814 35.196832
3.313131 4.954232 34.980729
3.353535 5.014649 34.748758
3.393939 5.075067 34.500917
3.434343 5.135484 34.237207
3.474747 5.195902 33.957629
3.515152 5.256319 33.662181
3.555556 5.316737 33.350864
3.595960 5.377154 33.023678
3.636364 5.437572 32.680624
3.676768 5.497989 32.321700
3.717172 5.558407 31.946907
3.757576 5.618824 31.556245
3.797980 5.679242 31.149714
3.838384 5.739659 30.727313
3.878788 5.800076 30.289044
3.919192 5.860494 29.834906
3.959596 5.920911 29.364899
4.000000 5.981329 28.879022
