# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.076926 0.489033
0.080808 0.153852 0.962138
0.121212 0.230779 1.419317
0.161616 0.307705 1.860568
0.202020 0.384631 2.285892
0.242424 0.461557 2.695289
0.282828 0.538483 3.088759
0.323232 0.615410 3.466301
0.363636 0.692336 3.827917
0.404040 0.769262 4.173605
0.444444 0.846188 4.503366
0.484848 0.923114 4.817200
0.525253 1.000041 5.115107
0.565657 1.076967 5.397087
0.606061 1.153893 5.663140
0.646465 1.230819 5.913265
0.686869 1.307745 6.147463
0.727273 1.384671 6.365734
0.767677 1.461598 6.568078
0.808081 1.538524 6.754495
0.848485 1.615450 6.924985
0.888889 1.692376 7.079547
0.929293 1.769302 7.218182
0.969697 1.846229 7.340891
1.010101 1.923155 7.447672
1.050505 2.000081 7.538526
1.090909 2.077007 7.613452
1.131313 2.153933 7.672452
1.171717 2.230860 7.715524
1.212121 2.307786 7.742669
1.252525 2.384712 7.753888
1.292929 2.461638 7.749178
1.333333 2.538564 7.728542
1.373737 2.615491 7.691979
1.414141 2.692417 7.639488
1.454545 2.769343 7.571071
1.494949 2.846269 7.486726
1.535354 2.923195 7.386454
1.575758 3.000122 7.270255
1.616162 3.077048 7.138128
1.656566 3.153974 6.990075
1.696970 3.230900 6.826094
1.737374 3.307826 6.646187
1.777778 3.384752 6.450352
1.818182 3.461679 6.238590
1.858586 3.538605 6.010900
1.898990 3.615531 5.767284
1.939394 3.692457 5.507740
1.979798 3.769383 5.232270
2.020202 3.846310 4.940872
2.060606 3.923236 4.633547
2.101010 4.000162 4.310295
2.141414 4.077088 3.971115
2.181818 4.154014 3.616009
2.222222 4.230941 3.244975
2.262626 4.307867 2.858015
2.303030 4.384793 2.455127
2.343434 4.461719 2.036312
2.383838 4.538645 1.601569
2.424242 4.615572 1.150900
2.464646 4.692498 0.684303
2.505051 4.769424 0.201780
2.545455 4.846350 -0.296671
2.585859 4.923276 -0.811049
2.626263 5.000203 -1.341354
2.666667 5.077129 -1.887587
2.707071 5.154055 -2.449746
2.747475 5.230981 -3.027833
2.787879 5.307907 -3.621846
2.828283 5.384833 -4.231787
2.868687 5.461760 -4.857655
2.909091 5.538686 -5.499451
2.949495 5.615612 -6.157173
2.989899 5.692538 -6.830823
3.030303 5.769464 -7.520399
3.070707 5.846391 -8.225903
3.111111 5.923317 -8.947334
3.151515 6.000243 -9.684692
3.191919 6.077169 -10.437978
3.232323 6.154095 -11.207190
3.272727 6.231022 -11.992330
3.313131 6.307948 -12.793396
3.353535 6.384874 -13.610390
3.393939 6.461800 -14.443311
3.434343 6.538726 -15.292160
3.474747 6.615653 -16.156935
3.515152 6.692579 -17.037638
3.555556 6.769505 -17.934267
3.595960 6.846431 -18.846824
3.636364 6.923357 -19.775308
3.676768 7.000284 -20.719719
3.717172 7.077210 -21.680058
3.757576 7.154136 -22.656323
3.797980 7.231062 -23.648516
3.838384 7.307988 -24.656636
3.878788 7.384914 -25.680683
3.919192 7.461841 -26.720657
3.959596 7.538767 -27.776558
4.000000 7.615693 -28.848386
