# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.041973 0.526343
0.080808 0.083947 1.036701
0.121212 0.125920 1.531076
0.161616 0.167894 2.009467
0.202020 0.209867 2.471873
0.242424 0.251840 2.918296
0.282828 0.293814 3.348735
0.323232 0.335787 3.763190
0.363636 0.377760 4.161661
0.404040 0.419734 4.544148
0.444444 0.461707 4.910651
0.484848 0.503681 5.261171
0.525253 0.545654 5.595706
0.565657 0.587627 5.914257
0.606061 0.629601 6.216825
0.646465 0.671574 6.503408
0.686869 0.713548 6.774008
0.727273 0.755521 7.028623
0.767677 0.797494 7.267255
0.808081 0.839468 7.489903
0.848485 0.881441 7.696566
0.888889 0.923415 7.887246
0.929293 0.965388 8.061942
0.969697 1.007361 8.220654
1.010101 1.049335 8.363382
1.050505 1.091308 8.490126
1.090909 1.133281 8.600886
1.131313 1.175255 8.695662
1.171717 1.217228 8.774455
1.212121 1.259202 8.837263
1.252525 1.301175 8.884087
1.292929 1.343148 8.914928
1.333333 1.385122 8.929784
1.373737 1.427095 8.928657
1.414141 1.469069 8.911545
1.454545 1.511042 8.878450
1.494949 1.553015 8.829371
1.535354 1.594989 8.764308
1.575758 1.636962 8.683260
1.616162 1.678936 8.586229
1.656566 1.720909 8.473214
1.696970 1.762882 8.344215
1.737374 1.804856 8.199232
1.777778 1.846829 8.038266
1.818182 1.888802 7.861315
1.858586 1.930776 7.668380
1.898990 1.972749 7.459461
1.939394 2.014723 7.234559
1.979798 2.056696 6.993672
2.020202 2.098669 6.736802
2.060606 2.140643 6.463947
2.101010 2.182616 6.175109
2.141414 2.224590 5.870287
2.181818 2.266563 5.549481
2.222222 2.308536 5.212690
2.262626 2.350510 4.859916
2.303030 2.392483 4.491158
2.343434 2.434457 4.106416
2.383838 2.476430 3.705690
2.424242 2.518403 3.288980
2.464646 2.560377 2.856287
2.505051 2.602350 2.407609
2.545455 2.644323 1.942947
2.585859 2.686297 1.462302
2.626263 2.728270 0.965672
2.666667 2.770244 0.453059
2.707071 2.812217 -0.075539
2.747475 2.854190 -0.620120
2.787879 2.896164 -1.180686
2.828283 2.938137 -1.757235
2.868687 2.980111 -2.349768
2.909091 3.022084 -2.958285
2.949495 3.064057 -3.582786
2.989899 3.106031 -4.223271
3.030303 3.148004 -4.879740
3.070707 3.189978 -5.552193
3.111111 3.231951 -6.240630
3.151515 3.273924 -6.945051
3.191919 3.315898 -7.665455
3.232323 3.357871 -8.401844
3.272727 3.399844 -9.154217
3.313131 3.441818 -9.922573
3.353535 3.483791 -10.706914
3.393939 3.525765 -11.507238
3.434343 3.567738 -12.323546
3.474747 3.609711 -13.155839
3.515152 3.651685 -14.004115
3.555556 3.693658 -14.868375
3.595960 3.735632 -15.748619
3.636364 3.777605 -16.644847
3.676768 3.819578 -17.557059
3.717172 3.861552 -18.485255
3.757576 3.903525 -19.429435
3.797980 3.945498 -20.389599
3.838384 3.987472 -21.365746
3.878788 4.029445 -22.357878
3.919192 4.071419 -23.365994
3.959596 4.113392 -24.390093
4.000000 4.155365 -25.430177
