# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.042806 0.620394
0.080808 0.085611 1.224875
0.121212 0.128417 1.813442
0.161616 0.171223 2.386095
0.202020 0.214029 2.942834
0.242424 0.256834 3.483660
0.282828 0.299640 4.008572
0.323232 0.342446 4.517571
0.363636 0.385251 5.010655
0.404040 0.428057 5.487826
0.444444 0.470863 5.949083
0.484848 0.513668 6.394427
0.525253 0.556474 6.823856
0.565657 0.599280 7.237372
0.606061 0.642086 7.634974
0.646465 0.684891 8.016663
0.686869 0.727697 8.382438
0.727273 0.770503 8.732299
0.767677 0.813308 9.066246
0.808081 0.856114 9.384280
0.848485 0.898920 9.686400
0.888889 0.941726 9.972606
0.929293 0.984531 10.242898
0.969697 1.027337 10.497277
1.010101 1.070143 10.735742
1.050505 1.112948 10.958294
1.090909 1.155754 11.164931
1.131313 1.198560 11.355655
1.171717 1.241365 11.530465
1.212121 1.284171 11.689362
1.252525 1.326977 11.832344
1.292929 1.369783 11.959413
1.333333 1.412588 12.070569
1.373737 1.455394 12.165810
1.414141 1.498200 12.245138
1.454545 1.541005 12.308552
1.494949 1.583811 12.356052
1.535354 1.626617 12.387639
1.575758 1.669423 12.403312
1.616162 1.712228 12.403071
1.656566 1.755034 12.386917
1.696970 1.797840 12.354849
1.737374 1.840645 12.306867
1.777778 1.883451 12.242971
1.818182 1.926257 12.163162
1.858586 1.969062 12.067438
1.898990 2.011868 11.955802
1.939394 2.054674 11.828251
1.979798 2.097480 11.684787
2.020202 2.140285 11.525409
2.060606 2.183091 11.350117
2.101010 2.225897 11.158912
2.141414 2.268702 10.951793
2.181818 2.311508 10.728760
2.222222 2.354314 10.489813
2.262626 2.397120 10.234953
2.303030 2.439925 9.964179
2.343434 2.482731 9.677491
2.383838 2.525537 9.374889
2.424242 2.568342 9.056374
2.464646 2.611148 8.721945
2.505051 2.653954 8.371603
2.545455 2.696759 8.005346
2.585859 2.739565 7.623176
2.626263 2.782371 7.225092
2.666667 2.825177 6.811095
2.707071 2.867982 6.381184
2.747475 2.910788 5.935359
2.787879 2.953594 5.473620
2.828283 2.996399 4.995968
2.868687 3.039205 4.502402
2.909091 3.082011 3.992922
2.949495 3.124817 3.467528
2.989899 3.167622 2.926221
3.030303 3.210428 2.369000
3.070707 3.253234 1.795865
3.111111 3.296039 1.206817
3.151515 3.338845 0.601854
3.191919 3.381651 -0.019021
3.232323 3.424456 -0.655811
3.272727 3.467262 -1.308514
3.313131 3.510068 -1.977132
3.353535 3.552874 -2.661662
3.393939 3.595679 -3.362107
3.434343 3.638485 -4.078465
3.474747 3.681291 -4.810737
3.515152 3.724096 -5.558923
3.555556 3.766902 -6.323022
3.595960 3.809708 -7.103035
3.636364 3.852514 -7.898962
3.676768 3.895319 -8.710803
3.717172 3.938125 -9.538557
3.757576 3.980931 -10.382225
3.797980 4.023736 -11.241806
3.838384 4.066542 -12.117302
3.878788 4.109348 -13.008711
3.919192 4.152153 -13.916034
3.959596 4.194959 -14.839271
4.000000 4.237765 -15.778421
