# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.031682 0.577041
0.080808 0.063365 1.138115
0.121212 0.095047 1.683221
0.161616 0.126730 2.212360
0.202020 0.158412 2.725530
0.242424 0.190095 3.222733
0.282828 0.221777 3.703969
0.323232 0.253460 4.169236
0.363636 0.285142 4.618536
0.404040 0.316825 5.051868
0.444444 0.348507 5.469233
0.484848 0.380190 5.870630
0.525253 0.411872 6.256059
0.565657 0.443555 6.625520
0.606061 0.475237 6.979014
0.646465 0.506920 7.316540
0.686869 0.538602 7.638099
0.727273 0.570285 7.943689
0.767677 0.601967 8.233312
0.808081 0.633650 8.506968
0.848485 0.665332 8.764655
0.888889 0.697015 9.006375
0.929293 0.728697 9.232127
0.969697 0.760380 9.441912
1.010101 0.792062 9.635729
1.050505 0.823745 9.813578
1.090909 0.855427 9.975460
1.131313 0.887110 10.121373
1.171717 0.918792 10.251319
1.212121 0.950475 10.365298
1.252525 0.982157 10.463309
1.292929 1.013840 10.545352
1.333333 1.045522 10.611427
1.373737 1.077205 10.661535
1.414141 1.108887 10.695675
1.454545 1.140570 10.713847
1.494949 1.172252 10.716052
1.535354 1.203935 10.702289
1.575758 1.235617 10.672558
1.616162 1.267300 10.626859
1.656566 1.298982 10.565193
1.696970 1.330665 10.487559
1.737374 1.362347 10.393958
1.777778 1.394030 10.284389
1.818182 1.425712 10.158852
1.858586 1.457395 10.017347
1.898990 1.489077 9.859875
1.939394 1.520760 9.686435
1.979798 1.552442 9.497027
2.020202 1.584125 9.291652
2.060606 1.615807 9.070309
2.101010 1.647490 8.832998
2.141414 1.679172 8.579719
2.181818 1.710855 8.310473
2.222222 1.742537 8.025260
2.262626 1.774220 7.724078
2.303030 1.805902 7.406929
2.343434 1.837585 7.073812
2.383838 1.869267 6.724727
2.424242 1.900950 6.359675
2.464646 1.932632 5.978655
2.505051 1.964315 5.581668
2.545455 1.995997 5.168712
2.585859 2.027680 4.739789
2.626263 2.059362 4.294899
2.666667 2.091045 3.834040
2.707071 2.122727 3.357214
2.747475 2.154410 2.864420
2.787879 2.186092 2.355659
2.828283 2.217775 1.830930
2.868687 2.249457 1.290233
2.909091 2.281140 0.733568
2.949495 2.312822 0.160936
2.989899 2.344505 -0.427664
3.030303 2.376187 -1.032231
3.070707 2.407870 -1.652767
3.111111 2.439552 -2.289270
3.151515 2.471235 -2.941740
3.191919 2.502917 -3.610179
3.232323 2.534600 -4.294585
3.272727 2.566282 -4.994958
3.313131 2.597965 -5.711300
3.353535 2.629647 -6.443609
3.393939 2.661330 -7.191886
3.434343 2.693012 -7.956130
3.474747 2.724695 -8.736343
3.515152 2.756377 -9.532522
3.555556 2.788060 -10.344670
3.595960 2.819742 -11.172785
3.636364 2.851425 -12.016868
3.676768 2.883107 -12.876919
3.717172 2.914790 -13.752937
3.757576 2.946472 -14.644923
3.797980 2.978155 -15.552877
3.838384 3.009837 -16.476798
3.878788 3.041520 -17.416687
3.919192 3.073202 -18.372544
3.959596 3.104885 -19.344369
4.000000 3.136567 -20.332161
