# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.039162 1.145449
0.080808 0.078323 2.275026
0.121212 0.117485 3.388731
0.161616 0.156646 4.486565
0.202020 0.195808 5.568526
0.242424 0.234969 6.634615
0.282828 0.274131 7.684833
0.323232 0.313292 8.719178
0.363636 0.352454 9.737652
0.404040 0.391615 10.740254
0.444444 0.430777 11.726984
0.484848 0.469938 12.697842
0.525253 0.509100 13.652828
0.565657 0.548261 14.591942
0.606061 0.587423 15.515184
0.646465 0.626584 16.422555
0.686869 0.665746 17.314053
0.727273 0.704907 18.189680
0.767677 0.744069 19.049434
0.808081 0.783230 19.893317
0.848485 0.822392 20.721328
0.888889 0.861553 21.533467
0.929293 0.900715 22.329734
0.969697 0.939877 23.110129
1.010101 0.979038 23.874652
1.050505 1.018200 24.623303
1.090909 1.057361 25.356083
1.131313 1.096523 26.072990
1.171717 1.135684 26.774026
1.212121 1.174846 27.459189
1.252525 1.214007 28.128481
1.292929 1.253169 28.781901
1.333333 1.292330 29.419449
1.373737 1.331492 30.041125
1.414141 1.370653 30.646929
1.454545 1.409815 31.236861
1.494949 1.448976 31.810921
1.535354 1.488138 32.369109
1.575758 1.527299 32.911426
1.616162 1.566461 33.437870
1.656566 1.605622 33.948443
1.696970 1.644784 34.443144
1.737374 1.683945 34.921972
1.777778 1.723107 35.384929
1.818182 1.762269 35.832014
1.858586 1.801430 36.263227
1.898990 1.840592 36.678569
1.939394 1.879753 37.078038
1.979798 1.918915 37.461635
2.020202 1.958076 37.829361
2.060606 1.997238 38.181214
2.101010 2.036399 38.517196
2.141414 2.075561 38.837305
2.181818 2.114722 39.141543
2.222222 2.153884 39.429909
2.262626 2.193045 39.702403
2.303030 2.232207 39.959025
2.343434 2.271368 40.199775
2.383838 2.310530 40.424653
2.424242 2.349691 40.633660
2.464646 2.388853 40.826794
2.505051 2.428014 41.004057
2.545455 2.467176 41.165447
2.585859 2.506337 41.310966
2.626263 2.545499 41.440613
2.666667 2.584660 41.554388
2.707071 2.623822 41.652291
2.747475 2.662984 41.734322
2.787879 2.702145 41.800481
2.828283 2.741307 41.850768
2.868687 2.780468 41.885183
2.909091 2.819630 41.903727
2.949495 2.858791 41.906398
2.989899 2.897953 41.893198
3.030303 2.937114 41.864126
3.070707 2.976276 41.819181
3.111111 3.015437 41.758365
3.151515 3.054599 41.681677
3.191919 3.093760 41.589117
3.232323 3.132922 41.480685
3.272727 3.172083 41.356382
3.313131 3.211245 41.216206
3.353535 3.250406 41.060158
3.393939 3.289568 40.888239
3.434343 3.328729 40.700448
3.474747 3.367891 40.496784
3.515152 3.407052 40.277249
3.555556 3.446214 40.041842
3.595960 3.485375 39.790563
3.636364 3.524537 39.523412
3.676768 3.563699 39.240389
3.717172 3.602860 38.941494
3.757576 3.642022 38.626728
3.797980 3.681183 38.296089
3.838384 3.720345 37.949579
3.878788 3.759506 37.587196
3.919192 3.798668 37.208942
3.959596 3.837829 36.814816
4.000000 3.876991 36.404817
