# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.020480 1.202455
0.080808 0.040960 2.388960
0.121212 0.061440 3.559513
0.161616 0.081919 4.714115
0.202020 0.102399 5.852767
0.242424 0.122879 6.975467
0.282828 0.143359 8.082216
0.323232 0.163839 9.173014
0.363636 0.184319 10.247861
0.404040 0.204799 11.306758
0.444444 0.225279 12.349703
0.484848 0.245758 13.376697
0.525253 0.266238 14.387740
0.565657 0.286718 15.382832
0.606061 0.307198 16.361973
0.646465 0.327678 17.325163
0.686869 0.348158 18.272402
0.727273 0.368638 19.203690
0.767677 0.389117 20.119027
0.808081 0.409597 21.018413
0.848485 0.430077 21.901848
0.888889 0.450557 22.769332
0.929293 0.471037 23.620865
0.969697 0.491517 24.456447
1.010101 0.511997 25.276078
1.050505 0.532476 26.079758
1.090909 0.552956 26.867486
1.131313 0.573436 27.639264
1.171717 0.593916 28.395091
1.212121 0.614396 29.134967
1.252525 0.634876 29.858891
1.292929 0.655356 30.566865
1.333333 0.675836 31.258888
1.373737 0.696315 31.934960
1.414141 0.716795 32.595080
1.454545 0.737275 33.239250
1.494949 0.757755 33.867468
1.535354 0.778235 34.479736
1.575758 0.798715 35.076053
1.616162 0.819195 35.656418
1.656566 0.839674 36.220833
1.696970 0.860154 36.769296
1.737374 0.880634 37.301809
1.777778 0.901114 37.818370
1.818182 0.921594 38.318981
1.858586 0.942074 38.803640
1.898990 0.962554 39.272348
1.939394 0.983033 39.725106
1.979798 1.003513 40.161912
2.020202 1.023993 40.582767
2.060606 1.044473 40.987672
2.101010 1.064953 41.376625
2.141414 1.085433 41.749627
2.181818 1.105913 42.106679
2.222222 1.126393 42.447779
2.262626 1.146872 42.772928
2.303030 1.167352 43.082126
2.343434 1.187832 43.375373
2.383838 1.208312 43.652670
2.424242 1.228792 43.914015
2.464646 1.249272 44.159409
2.505051 1.269752 44.388852
2.545455 1.290231 44.602344
2.585859 1.310711 44.799885
2.626263 1.331191 44.981475
2.666667 1.351671 45.147114
2.707071 1.372151 45.296802
2.747475 1.392631 45.430539
2.787879 1.413111 45.548325
2.828283 1.433590 45.650160
2.868687 1.454070 45.736044
2.909091 1.474550 45.805977
2.949495 1.495030 45.859958
2.989899 1.515510 45.897989
3.030303 1.535990 45.920069
3.070707 1.556470 45.926198
3.111111 1.576950 45.916376
3.151515 1.597429 45.890602
3.191919 1.617909 45.848878
3.232323 1.638389 45.791203
3.272727 1.658869 45.717577
3.313131 1.679349 45.627999
3.353535 1.699829 45.522471
3.393939 1.720309 45.400992
3.434343 1.740788 45.263561
3.474747 1.761268 45.110180
3.515152 1.781748 44.940847
3.555556 1.802228 44.755564
3.595960 1.822708 44.554329
3.636364 1.843188 44.337144
3.676768 1.863668 44.104007
3.717172 1.884147 43.854920
3.757576 1.904627 43.589881
3.797980 1.925107 43.308892
3.838384 1.945587 43.011951
3.878788 1.966067 42.699060
3.919192 1.986547 42.370217
3.959596 2.007027 42.025423
4.000000 2.027507 41.664679
