# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.027375 0.459637
0.080808 0.054750 0.903199
0.121212 0.082126 1.330687
0.161616 0.109501 1.742101
0.202020 0.136876 2.137441
0.242424 0.164251 2.516706
0.282828 0.191626 2.879898
0.323232 0.219001 3.227015
0.363636 0.246377 3.558058
0.404040 0.273752 3.873027
0.444444 0.301127 4.171921
0.484848 0.328502 4.454742
0.525253 0.355877 4.721488
0.565657 0.383252 4.972160
0.606061 0.410628 5.206758
0.646465 0.438003 5.425281
0.686869 0.465378 5.627731
0.727273 0.492753 5.814106
0.767677 0.520128 5.984407
0.808081 0.547504 6.138634
0.848485 0.574879 6.276787
0.888889 0.602254 6.398866
0.929293 0.629629 6.504870
0.969697 0.657004 6.594800
1.010101 0.684379 6.668656
1.050505 0.711755 6.726438
1.090909 0.739130 6.768146
1.131313 0.766505 6.793779
1.171717 0.793880 6.803338
1.212121 0.821255 6.796823
1.252525 0.848630 6.774234
1.292929 0.876006 6.735571
1.333333 0.903381 6.680833
1.373737 0.930756 6.610021
1.414141 0.958131 6.523136
1.454545 0.985506 6.420175
1.494949 1.012881 6.301141
1.535354 1.040257 6.166033
1.575758 1.067632 6.014850
1.616162 1.095007 5.847593
1.656566 1.122382 5.664262
1.696970 1.149757 5.464857
1.737374 1.177133 5.249378
1.777778 1.204508 5.017824
1.818182 1.231883 4.770196
1.858586 1.259258 4.506494
1.898990 1.286633 4.226718
1.939394 1.314008 3.930868
1.979798 1.341384 3.618943
2.020202 1.368759 3.290944
2.060606 1.396134 2.946872
2.101010 1.423509 2.586724
2.141414 1.450884 2.210503
2.181818 1.478259 1.818208
2.222222 1.505635 1.409838
2.262626 1.533010 0.985394
2.303030 1.560385 0.544876
2.343434 1.587760 0.088284
2.383838 1.615135 -0.384383
2.424242 1.642511 -0.873123
2.464646 1.669886 -1.377938
2.505051 1.697261 -1.898827
2.545455 1.724636 -2.435790
2.585859 1.752011 -2.988827
2.626263 1.779386 -3.557939
2.666667 1.806762 -4.143125
2.707071 1.834137 -4.744385
2.747475 1.861512 -5.361719
2.787879 1.888887 -5.995127
2.828283 1.916262 -6.644610
2.868687 1.943637 -7.310166
2.909091 1.971013 -7.991797
2.949495 1.998388 -8.689502
2.989899 2.025763 -9.403281
3.030303 2.053138 -10.133135
3.070707 2.080513 -10.879062
3.111111 2.107888 -11.641064
3.151515 2.135264 -12.419140
3.191919 2.162639 -13.213290
3.232323 2.190014 -14.023515
3.272727 2.217389 -14.849813
3.313131 2.244764 -15.692186
3.353535 2.272140 -16.550633
3.393939 2.299515 -17.425154
3.434343 2.326890 -18.315750
3.474747 2.354265 -19.222419
3.515152 2.381640 -20.145163
3.555556 2.409015 -21.083981
3.595960 2.436391 -22.038873
3.636364 2.463766 -23.009839
3.676768 2.491141 -23.996879
3.717172 2.518516 -24.999994
3.757576 2.545891 -26.019183
3.797980 2.573266 -27.054446
3.838384 2.600642 -28.105783
3.878788 2.628017 -29.173194
3.919192 2.655392 -30.256680
3.959596 2.682767 -31.356240
4.000000 2.710142 -32.471874
