# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.069588 1.083665
0.080808 0.139177 2.151406
0.121212 0.208765 3.203224
0.161616 0.278354 4.239118
0.202020 0.347942 5.259089
0.242424 0.417531 6.263137
0.282828 0.487119 7.251260
0.323232 0.556707 8.223461
0.363636 0.626296 9.179738
0.404040 0.695884 10.120092
0.444444 0.765473 11.044522
0.484848 0.835061 11.953028
0.525253 0.904650 12.845612
0.565657 0.974238 13.722271
0.606061 1.043827 14.583008
0.646465 1.113415 15.427821
0.686869 1.183003 16.256710
0.727273 1.252592 17.069676
0.767677 1.322180 17.866718
0.808081 1.391769 18.647837
0.848485 1.461357 19.413033
0.888889 1.530946 20.162305
0.929293 1.600534 20.895654
0.969697 1.670122 21.613079
1.010101 1.739711 22.314580
1.050505 1.809299 23.000159
1.090909 1.878888 23.669813
1.131313 1.948476 24.323545
1.171717 2.018065 24.961353
1.212121 2.087653 25.583237
1.252525 2.157242 26.189198
1.292929 2.226830 26.779235
1.333333 2.296418 27.353349
1.373737 2.366007 27.911540
1.414141 2.435595 28.453807
1.454545 2.505184 28.980151
1.494949 2.574772 29.490571
1.535354 2.644361 29.985068
1.575758 2.713949 30.463641
1.616162 2.783537 30.926291
1.656566 2.853126 31.373017
1.696970 2.922714 31.803820
1.737374 2.992303 32.218699
1.777778 3.061891 32.617655
1.818182 3.131480 33.000688
1.858586 3.201068 33.367797
1.898990 3.270657 33.718982
1.939394 3.340245 34.054244
1.979798 3.409833 34.373583
2.020202 3.479422 34.676998
2.060606 3.549010 34.964490
2.101010 3.618599 35.236058
2.141414 3.688187 35.491703
2.181818 3.757776 35.731424
2.222222 3.827364 35.955222
2.262626 3.896952 36.163097
2.303030 3.966541 36.355048
2.343434 4.036129 36.531075
2.383838 4.105718 36.691179
2.424242 4.175306 36.835360
2.464646 4.244895 36.963617
2.505051 4.314483 37.075951
2.545455 4.384071 37.172361
2.585859 4.453660 37.252848
2.626263 4.523248 37.317411
2.666667 4.592837 37.366051
2.707071 4.662425 37.398767
2.747475 4.732014 37.415560
2.787879 4.801602 37.416430
2.828283 4.871191 37.401376
2.868687 4.940779 37.370398
2.909091 5.010367 37.323497
2.949495 5.079956 37.260673
2.989899 5.149544 37.181925
3.030303 5.219133 37.087254
3.070707 5.288721 36.976659
3.111111 5.358310 36.850141
3.151515 5.427898 36.707699
3.191919 5.497486 36.549334
3.232323 5.567075 36.375045
3.272727 5.636663 36.184833
3.313131 5.706252 35.978698
3.353535 5.775840 35.756639
3.393939 5.845429 35.518656
3.434343 5.915017 35.264750
3.474747 5.984606 34.994921
3.515152 6.054194 34.709168
3.555556 6.123782 34.407492
3.595960 6.193371 34.089892
3.636364 6.262959 33.756369
3.676768 6.332548 33.406922
3.717172 6.402136 33.041552
3.757576 6.471725 32.660259
3.797980 6.541313 32.263042
3.838384 6.610901 31.849901
3.878788 6.680490 31.420837
3.919192 6.750078 30.975850
3.959596 6.819667 30.514939
4.000000 6.889255 30.038104
