# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.035585 0.904082
0.080808 0.071170 1.792023
0.121212 0.106755 2.663823
0.161616 0.142339 3.519482
0.202020 0.177924 4.359000
0.242424 0.213509 5.182377
0.282828 0.249094 5.989613
0.323232 0.284679 6.780709
0.363636 0.320264 7.555663
0.404040 0.355849 8.314476
0.444444 0.391434 9.057149
0.484848 0.427018 9.783680
0.525253 0.462603 10.494071
0.565657 0.498188 11.188321
0.606061 0.533773 11.866429
0.646465 0.569358 12.528397
0.686869 0.604943 13.174224
0.727273 0.640528 13.803910
0.767677 0.676113 14.417455
0.808081 0.711697 15.014859
0.848485 0.747282 15.596122
0.888889 0.782867 16.161244
0.929293 0.818452 16.710225
0.969697 0.854037 17.243066
1.010101 0.889622 17.759765
1.050505 0.925207 18.260323
1.090909 0.960792 18.744741
1.131313 0.996376 19.213017
1.171717 1.031961 19.665153
1.212121 1.067546 20.101147
1.252525 1.103131 20.521001
1.292929 1.138716 20.924714
1.333333 1.174301 21.312286
1.373737 1.209886 21.683717
1.414141 1.245471 22.039006
1.454545 1.281055 22.378155
1.494949 1.316640 22.701164
1.535354 1.352225 23.008031
1.575758 1.387810 23.298757
1.616162 1.423395 23.573342
1.656566 1.458980 23.831786
1.696970 1.494565 24.074090
1.737374 1.530150 24.300252
1.777778 1.565734 24.510274
1.818182 1.601319 24.704154
1.858586 1.636904 24.881894
1.898990 1.672489 25.043492
1.939394 1.708074 25.188950
1.979798 1.743659 25.318267
2.020202 1.779244 25.431443
2.060606 1.814829 25.528478
2.101010 1.850413 25.609371
2.141414 1.885998 25.674124
2.181818 1.921583 25.722737
2.222222 1.957168 25.755208
2.262626 1.992753 25.771538
2.303030 2.028338 25.771727
2.343434 2.063923 25.755775
2.383838 2.099508 25.723683
2.424242 2.135092 25.675449
2.464646 2.170677 25.611075
2.505051 2.206262 25.530559
2.545455 2.241847 25.433903
2.585859 2.277432 25.321106
2.626263 2.313017 25.192167
2.666667 2.348602 25.047088
2.707071 2.384187 24.885868
2.747475 2.419771 24.708507
2.787879 2.455356 24.515005
2.828283 2.490941 24.305362
2.868687 2.526526 24.079578
2.909091 2.562111 23.837653
2.949495 2.597696 23.579587
2.989899 2.633281 23.305381
3.030303 2.668866 23.015033
3.070707 2.704450 22.708544
3.111111 2.740035 22.385915
3.151515 2.775620 22.047144
3.191919 2.811205 21.692233
3.232323 2.846790 21.321181
3.272727 2.882375 20.933987
3.313131 2.917960 20.530653
3.353535 2.953545 20.111178
3.393939 2.989129 19.675562
3.434343 3.024714 19.223805
3.474747 3.060299 18.755907
3.515152 3.095884 18.271868
3.555556 3.131469 17.771688
3.595960 3.167054 17.255367
3.636364 3.202639 16.722905
3.676768 3.238224 16.174303
3.717172 3.273808 15.609559
3.757576 3.309393 15.028674
3.797980 3.344978 14.431649
3.838384 3.380563 13.818482
3.878788 3.416148 13.189175
3.919192 3.451733 12.543727
3.959596 3.487318 11.882137
4.000000 3.522903 11.204407
