# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.023599 0.446415
0.080808 0.047198 0.876730
0.121212 0.070797 1.290945
0.161616 0.094396 1.689059
0.202020 0.117995 2.071073
0.242424 0.141594 2.436986
0.282828 0.165192 2.786799
0.323232 0.188791 3.120512
0.363636 0.212390 3.438125
0.404040 0.235989 3.739637
0.444444 0.259588 4.025049
0.484848 0.283187 4.294360
0.525253 0.306786 4.547572
0.565657 0.330385 4.784683
0.606061 0.353984 5.005693
0.646465 0.377583 5.210603
0.686869 0.401182 5.399413
0.727273 0.424781 5.572123
0.767677 0.448380 5.728732
0.808081 0.471978 5.869241
0.848485 0.495577 5.993649
0.888889 0.519176 6.101957
0.929293 0.542775 6.194165
0.969697 0.566374 6.270273
1.010101 0.589973 6.330280
1.050505 0.613572 6.374187
1.090909 0.637171 6.401993
1.131313 0.660770 6.413699
1.171717 0.684369 6.409305
1.212121 0.707968 6.388811
1.252525 0.731567 6.352216
1.292929 0.755165 6.299521
1.333333 0.778764 6.230725
1.373737 0.802363 6.145829
1.414141 0.825962 6.044833
1.454545 0.849561 5.927737
1.494949 0.873160 5.794540
1.535354 0.896759 5.645243
1.575758 0.920358 5.479845
1.616162 0.943957 5.298347
1.656566 0.967556 5.100749
1.696970 0.991155 4.887050
1.737374 1.014754 4.657252
1.777778 1.038353 4.411352
1.818182 1.061951 4.149353
1.858586 1.085550 3.871253
1.898990 1.109149 3.577053
1.939394 1.132748 3.266752
1.979798 1.156347 2.940351
2.020202 1.179946 2.597850
2.060606 1.203545 2.239249
2.101010 1.227144 1.864547
2.141414 1.250743 1.473745
2.181818 1.274342 1.066842
2.222222 1.297941 0.643839
2.262626 1.321540 0.204736
2.303030 1.345139 -0.250468
2.343434 1.368737 -0.721772
2.383838 1.392336 -1.209176
2.424242 1.415935 -1.712680
2.464646 1.439534 -2.232285
2.505051 1.463133 -2.767991
2.545455 1.486732 -3.319796
2.585859 1.510331 -3.887702
2.626263 1.533930 -4.471708
2.666667 1.557529 -5.071815
2.707071 1.581128 -5.688022
2.747475 1.604727 -6.320329
2.787879 1.628326 -6.968737
2.828283 1.651924 -7.633244
2.868687 1.675523 -8.313853
2.909091 1.699122 -9.010561
2.949495 1.722721 -9.723370
2.989899 1.746320 -10.452279
3.030303 1.769919 -11.197289
3.070707 1.793518 -11.958399
3.111111 1.817117 -12.735609
3.151515 1.840716 -13.528920
3.191919 1.864315 -14.338331
3.232323 1.887914 -15.163842
3.272727 1.911513 -16.005454
3.313131 1.935112 -16.863166
3.353535 1.958710 -17.736978
3.393939 1.982309 -18.626891
3.434343 2.005908 -19.532903
3.474747 2.029507 -20.455017
3.515152 2.053106 -21.393230
3.555556 2.076705 -22.347544
3.595960 2.100304 -23.317959
3.636364 2.123903 -24.304473
3.676768 2.147502 -25.307088
3.717172 2.171101 -26.325803
3.757576 2.194700 -27.360619
3.797980 2.218299 -28.411535
3.838384 2.241898 -29.478551
3.878788 2.265496 -30.561668
3.919192 2.289095 -31.660885
3.959596 2.312694 -32.776202
4.000000 2.336293 -33.907620
