# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.031836 0.703711
0.080808 0.063672 1.391513
0.121212 0.095508 2.063406
0.161616 0.127345 2.719391
0.202020 0.159181 3.359467
0.242424 0.191017 3.983635
0.282828 0.222853 4.591893
0.323232 0.254689 5.184243
0.363636 0.286525 5.760685
0.404040 0.318362 6.321217
0.444444 0.350198 6.865842
0.484848 0.382034 7.394557
0.525253 0.413870 7.907364
0.565657 0.445706 8.404262
0.606061 0.477542 8.885251
0.646465 0.509378 9.350332
0.686869 0.541215 9.799504
0.727273 0.573051 10.232767
0.767677 0.604887 10.650122
0.808081 0.636723 11.051568
0.848485 0.668559 11.437105
0.888889 0.700395 11.806734
0.929293 0.732231 12.160454
0.969697 0.764068 12.498266
1.010101 0.795904 12.820168
1.050505 0.827740 13.126162
1.090909 0.859576 13.416248
1.131313 0.891412 13.690424
1.171717 0.923248 13.948692
1.212121 0.955085 14.191052
1.252525 0.986921 14.417502
1.292929 1.018757 14.628044
1.333333 1.050593 14.822678
1.373737 1.082429 15.001402
1.414141 1.114265 15.164218
1.454545 1.146101 15.311126
1.494949 1.177938 15.442124
1.535354 1.209774 15.557214
1.575758 1.241610 15.656396
1.616162 1.273446 15.739668
1.656566 1.305282 15.807032
1.696970 1.337118 15.858488
1.737374 1.368954 15.894034
1.777778 1.400791 15.913672
1.818182 1.432627 15.917402
1.858586 1.464463 15.905222
1.898990 1.496299 15.877134
1.939394 1.528135 15.833138
1.979798 1.559971 15.773232
2.020202 1.591808 15.697418
2.060606 1.623644 15.605696
2.101010 1.655480 15.498064
2.141414 1.687316 15.374524
2.181818 1.719152 15.235075
2.222222 1.750988 15.079718
2.262626 1.782824 14.908452
2.303030 1.814661 14.721277
2.343434 1.846497 14.518194
2.383838 1.878333 14.299202
2.424242 1.910169 14.064301
2.464646 1.942005 13.813492
2.505051 1.973841 13.546774
2.545455 2.005678 13.264147
2.585859 2.037514 12.965612
2.626263 2.069350 12.651167
2.666667 2.101186 12.320815
2.707071 2.133022 11.974553
2.747475 2.164858 11.612383
2.787879 2.196694 11.234305
2.828283 2.228531 10.840317
2.868687 2.260367 10.430421
2.909091 2.292203 10.004616
2.949495 2.324039 9.562903
2.989899 2.355875 9.105281
3.030303 2.387711 8.631750
3.070707 2.419547 8.142311
3.111111 2.451384 7.636962
3.151515 2.483220 7.115706
3.191919 2.515056 6.578540
3.232323 2.546892 6.025466
3.272727 2.578728 5.456483
3.313131 2.610564 4.871592
3.353535 2.642401 4.270792
3.393939 2.674237 3.654083
3.434343 2.706073 3.021466
3.474747 2.737909 2.372939
3.515152 2.769745 1.708505
3.555556 2.801581 1.028161
3.595960 2.833417 0.331909
3.636364 2.865254 -0.380252
3.676768 2.897090 -1.108321
3.717172 2.928926 -1.852299
3.757576 2.960762 -2.612186
3.797980 2.992598 -3.387982
3.838384 3.024434 -4.179686
3.878788 3.056270 -4.987299
3.919192 3.088107 -5.810820
3.959596 3.119943 -6.650250
4.000000 3.151779 -7.505589
