# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.056438 0.537427
0.080808 0.112876 1.058930
0.121212 0.169314 1.564508
0.161616 0.225751 2.054161
0.202020 0.282189 2.527889
0.242424 0.338627 2.985693
0.282828 0.395065 3.427571
0.323232 0.451503 3.853525
0.363636 0.507941 4.263554
0.404040 0.564378 4.657659
0.444444 0.620816 5.035838
0.484848 0.677254 5.398093
0.525253 0.733692 5.744423
0.565657 0.790130 6.074828
0.606061 0.846568 6.389309
0.646465 0.903005 6.687864
0.686869 0.959443 6.970495
0.727273 1.015881 7.237201
0.767677 1.072319 7.487983
0.808081 1.128757 7.722839
0.848485 1.185195 7.941771
0.888889 1.241632 8.144778
0.929293 1.298070 8.331860
0.969697 1.354508 8.503018
1.010101 1.410946 8.658250
1.050505 1.467384 8.797558
1.090909 1.523822 8.920941
1.131313 1.580259 9.028399
1.171717 1.636697 9.119933
1.212121 1.693135 9.195542
1.252525 1.749573 9.255226
1.292929 1.806011 9.298985
1.333333 1.862449 9.326819
1.373737 1.918886 9.338729
1.414141 1.975324 9.334713
1.454545 2.031762 9.314773
1.494949 2.088200 9.278909
1.535354 2.144638 9.227119
1.575758 2.201076 9.159405
1.616162 2.257513 9.075766
1.656566 2.313951 8.976202
1.696970 2.370389 8.860713
1.737374 2.426827 8.729300
1.777778 2.483265 8.581962
1.818182 2.539703 8.418699
1.858586 2.596140 8.239511
1.898990 2.652578 8.044398
1.939394 2.709016 7.833361
1.979798 2.765454 7.606399
2.020202 2.821892 7.363512
2.060606 2.878330 7.104700
2.101010 2.934767 6.829964
2.141414 2.991205 6.539302
2.181818 3.047643 6.232716
2.222222 3.104081 5.910206
2.262626 3.160519 5.571770
2.303030 3.216957 5.217410
2.343434 3.273394 4.847124
2.383838 3.329832 4.460914
2.424242 3.386270 4.058780
2.464646 3.442708 3.640720
2.505051 3.499146 3.206736
2.545455 3.555584 2.756827
2.585859 3.612021 2.290993
2.626263 3.668459 1.809234
2.666667 3.724897 1.311551
2.707071 3.781335 0.797943
2.747475 3.837773 0.268410
2.787879 3.894211 -0.277048
2.828283 3.950648 -0.838431
2.868687 4.007086 -1.415738
2.909091 4.063524 -2.008970
2.949495 4.119962 -2.618127
2.989899 4.176400 -3.243208
3.030303 4.232838 -3.884215
3.070707 4.289275 -4.541146
3.111111 4.345713 -5.214002
3.151515 4.402151 -5.902783
3.191919 4.458589 -6.607489
3.232323 4.515027 -7.328119
3.272727 4.571465 -8.064674
3.313131 4.627902 -8.817154
3.353535 4.684340 -9.585559
3.393939 4.740778 -10.369888
3.434343 4.797216 -11.170142
3.474747 4.853654 -11.986321
3.515152 4.910092 -12.818425
3.555556 4.966529 -13.666454
3.595960 5.022967 -14.530407
3.636364 5.079405 -15.410286
3.676768 5.135843 -16.306088
3.717172 5.192281 -17.217816
3.757576 5.248719 -18.145469
3.797980 5.305156 -19.089046
3.838384 5.361594 -20.048548
3.878788 5.418032 -21.023975
3.919192 5.474470 -22.015327
3.959596 5.530908 -23.022603
4.000000 5.587346 -24.045804
