# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.049223 0.494928
0.080808 0.098446 0.973809
0.121212 0.147669 1.436644
0.161616 0.196893 1.883433
0.202020 0.246116 2.314174
0.242424 0.295339 2.728870
0.282828 0.344562 3.127518
0.323232 0.393785 3.510121
0.363636 0.443008 3.876676
0.404040 0.492231 4.227185
0.444444 0.541454 4.561648
0.484848 0.590678 4.880064
0.525253 0.639901 5.182433
0.565657 0.689124 5.468756
0.606061 0.738347 5.739032
0.646465 0.787570 5.993262
0.686869 0.836793 6.231445
0.727273 0.886016 6.453581
0.767677 0.935239 6.659672
0.808081 0.984463 6.849715
0.848485 1.033686 7.023712
0.888889 1.082909 7.181662
0.929293 1.132132 7.323566
0.969697 1.181355 7.449424
1.010101 1.230578 7.559234
1.050505 1.279801 7.652999
1.090909 1.329024 7.730716
1.131313 1.378248 7.792387
1.171717 1.427471 7.838012
1.212121 1.476694 7.867590
1.252525 1.525917 7.881121
1.292929 1.575140 7.878606
1.333333 1.624363 7.860044
1.373737 1.673586 7.825436
1.414141 1.722809 7.774782
1.454545 1.772033 7.708080
1.494949 1.821256 7.625332
1.535354 1.870479 7.526538
1.575758 1.919702 7.411697
1.616162 1.968925 7.280809
1.656566 2.018148 7.133875
1.696970 2.067371 6.970895
1.737374 2.116594 6.791868
1.777778 2.165818 6.596794
1.818182 2.215041 6.385674
1.858586 2.264264 6.158507
1.898990 2.313487 5.915293
1.939394 2.362710 5.656033
1.979798 2.411933 5.380727
2.020202 2.461156 5.089374
2.060606 2.510379 4.781974
2.101010 2.559603 4.458528
2.141414 2.608826 4.119035
2.181818 2.658049 3.763496
2.222222 2.707272 3.391910
2.262626 2.756495 3.004278
2.303030 2.805718 2.600599
2.343434 2.854941 2.180874
2.383838 2.904165 1.745102
2.424242 2.953388 1.293283
2.464646 3.002611 0.825418
2.505051 3.051834 0.341506
2.545455 3.101057 -0.158452
2.585859 3.150280 -0.674457
2.626263 3.199503 -1.206508
2.666667 3.248726 -1.754606
2.707071 3.297950 -2.318750
2.747475 3.347173 -2.898941
2.787879 3.396396 -3.495179
2.828283 3.445619 -4.107463
2.868687 3.494842 -4.735794
2.909091 3.544065 -5.380171
2.949495 3.593288 -6.040594
2.989899 3.642511 -6.717065
3.030303 3.691735 -7.409582
3.070707 3.740958 -8.118145
3.111111 3.790181 -8.842755
3.151515 3.839404 -9.583411
3.191919 3.888627 -10.340114
3.232323 3.937850 -11.112864
3.272727 3.987073 -11.901660
3.313131 4.036296 -12.706503
3.353535 4.085520 -13.527392
3.393939 4.134743 -14.364328
3.434343 4.183966 -15.217310
3.474747 4.233189 -16.086339
3.515152 4.282412 -16.971415
3.555556 4.331635 -17.872537
3.595960 4.380858 -18.789705
3.636364 4.430081 -19.722920
3.676768 4.479305 -20.672182
3.717172 4.528528 -21.637490
3.757576 4.577751 -22.618845
3.797980 4.626974 -23.616246
3.838384 4.676197 -24.629694
3.878788 4.725420 -25.659189
3.919192 4.774643 -26.704730
3.959596 4.823866 -27.766317
4.000000 4.873090 -28.843951
