# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.068589 0.755831
0.080808 0.137179 1.495526
0.121212 0.205768 2.219087
0.161616 0.274357 2.926513
0.202020 0.342947 3.617804
0.242424 0.411536 4.292960
0.282828 0.480125 4.951981
0.323232 0.548715 5.594867
0.363636 0.617304 6.221618
0.404040 0.685894 6.832235
0.444444 0.754483 7.426716
0.484848 0.823072 8.005063
0.525253 0.891662 8.567275
0.565657 0.960251 9.113351
0.606061 1.028840 9.643293
0.646465 1.097430 10.157100
0.686869 1.166019 10.654772
0.727273 1.234608 11.136310
0.767677 1.303198 11.601712
0.808081 1.371787 12.050979
0.848485 1.440376 12.484112
0.888889 1.508966 12.901109
0.929293 1.577555 13.301972
0.969697 1.646144 13.686700
1.010101 1.714734 14.055293
1.050505 1.783323 14.407751
1.090909 1.851912 14.744074
1.131313 1.920502 15.064262
1.171717 1.989091 15.368315
1.212121 2.057681 15.656234
1.252525 2.126270 15.928017
1.292929 2.194859 16.183666
1.333333 2.263449 16.423180
1.373737 2.332038 16.646558
1.414141 2.400627 16.853802
1.454545 2.469217 17.044911
1.494949 2.537806 17.219885
1.535354 2.606395 17.378725
1.575758 2.674985 17.521429
1.616162 2.743574 17.647998
1.656566 2.812163 17.758433
1.696970 2.880753 17.852732
1.737374 2.949342 17.930897
1.777778 3.017931 17.992927
1.818182 3.086521 18.038822
1.858586 3.155110 18.068582
1.898990 3.223700 18.082207
1.939394 3.292289 18.079697
1.979798 3.360878 18.061052
2.020202 3.429468 18.026273
2.060606 3.498057 17.975358
2.101010 3.566646 17.908309
2.141414 3.635236 17.825124
2.181818 3.703825 17.725805
2.222222 3.772414 17.610351
2.262626 3.841004 17.478762
2.303030 3.909593 17.331038
2.343434 3.978182 17.167179
2.383838 4.046772 16.987185
2.424242 4.115361 16.791057
2.464646 4.183950 16.578793
2.505051 4.252540 16.350395
2.545455 4.321129 16.105861
2.585859 4.389718 15.845193
2.626263 4.458308 15.568390
2.666667 4.526897 15.275452
2.707071 4.595487 14.966379
2.747475 4.664076 14.641171
2.787879 4.732665 14.299828
2.828283 4.801255 13.942351
2.868687 4.869844 13.568738
2.909091 4.938433 13.178991
2.949495 5.007023 12.773108
2.989899 5.075612 12.351091
3.030303 5.144201 11.912939
3.070707 5.212791 11.458652
3.111111 5.281380 10.988230
3.151515 5.349969 10.501673
3.191919 5.418559 9.998981
3.232323 5.487148 9.480155
3.272727 5.555737 8.945193
3.313131 5.624327 8.394097
3.353535 5.692916 7.826865
3.393939 5.761506 7.243499
3.434343 5.830095 6.643998
3.474747 5.898684 6.028362
3.515152 5.967274 5.396591
3.555556 6.035863 4.748685
3.595960 6.104452 4.084644
3.636364 6.173042 3.404468
3.676768 6.241631 2.708158
3.717172 6.310220 1.995712
3.757576 6.378810 1.267132
3.797980 6.447399 0.522417
3.838384 6.515988 -0.238433
3.878788 6.584578 -1.015419
3.919192 6.653167 -1.808539
3.959596 6.721756 -2.617793
4.000000 6.790346 -3.443183
