# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.062616 0.617162
0.080808 0.125233 1.218385
0.121212 0.187849 1.803669
0.161616 0.250466 2.373014
0.202020 0.313082 2.926421
0.242424 0.375698 3.463889
0.282828 0.438315 3.985418
0.323232 0.500931 4.491009
0.363636 0.563548 4.980660
0.404040 0.626164 5.454373
0.444444 0.688780 5.912148
0.484848 0.751397 6.353983
0.525253 0.814013 6.779880
0.565657 0.876630 7.189838
0.606061 0.939246 7.583857
0.646465 1.001862 7.961937
0.686869 1.064479 8.324079
0.727273 1.127095 8.670282
0.767677 1.189711 9.000546
0.808081 1.252328 9.314872
0.848485 1.314944 9.613258
0.888889 1.377561 9.895706
0.929293 1.440177 10.162216
0.969697 1.502793 10.412786
1.010101 1.565410 10.647418
1.050505 1.628026 10.866111
1.090909 1.690643 11.068865
1.131313 1.753259 11.255680
1.171717 1.815875 11.426557
1.212121 1.878492 11.581495
1.252525 1.941108 11.720494
1.292929 2.003725 11.843555
1.333333 2.066341 11.950677
1.373737 2.128957 12.041859
1.414141 2.191574 12.117104
1.454545 2.254190 12.176409
1.494949 2.316807 12.219776
1.535354 2.379423 12.247204
1.575758 2.442039 12.258693
1.616162 2.504656 12.254244
1.656566 2.567272 12.233855
1.696970 2.629889 12.197528
1.737374 2.692505 12.145262
1.777778 2.755121 12.077058
1.818182 2.817738 11.992915
1.858586 2.880354 11.892833
1.898990 2.942970 11.776812
1.939394 3.005587 11.644852
1.979798 3.068203 11.496954
2.020202 3.130820 11.333117
2.060606 3.193436 11.153341
2.101010 3.256052 10.957627
2.141414 3.318669 10.745973
2.181818 3.381285 10.518381
2.222222 3.443902 10.274851
2.262626 3.506518 10.015381
2.303030 3.569134 9.739973
2.343434 3.631751 9.448626
2.383838 3.694367 9.141340
2.424242 3.756984 8.818115
2.464646 3.819600 8.478952
2.505051 3.882216 8.123850
2.545455 3.944833 7.752809
2.585859 4.007449 7.365830
2.626263 4.070066 6.962912
2.666667 4.132682 6.544055
2.707071 4.195298 6.109259
2.747475 4.257915 5.658524
2.787879 4.320531 5.191851
2.828283 4.383148 4.709239
2.868687 4.445764 4.210688
2.909091 4.508380 3.696199
2.949495 4.570997 3.165770
2.989899 4.633613 2.619403
3.030303 4.696230 2.057098
3.070707 4.758846 1.478853
3.111111 4.821462 0.884670
3.151515 4.884079 0.274548
3.191919 4.946695 -0.351513
3.232323 5.009311 -0.993513
3.272727 5.071928 -1.651451
3.313131 5.134544 -2.325328
3.353535 5.197161 -3.015144
3.393939 5.259777 -3.720898
3.434343 5.322393 -4.442591
3.474747 5.385010 -5.180223
3.515152 5.447626 -5.933794
3.555556 5.510243 -6.703304
3.595960 5.572859 -7.488752
3.636364 5.635475 -8.290139
3.676768 5.698092 -9.107465
3.717172 5.760708 -9.940729
3.757576 5.823325 -10.789933
3.797980 5.885941 -11.655075
3.838384 5.948557 -12.536155
3.878788 6.011174 -13.433175
3.919192 6.073790 -14.346133
3.959596 6.136407 -15.275030
4.000000 6.199023 -16.219866
