# time pos_x pos_y
# [second] [meter] [meter]
0.000000 0.000000 0.000000
0.040404 0.070667 1.065042
0.080808 0.141334 2.114140
0.121212 0.212001 3.147292
0.161616 0.282669 4.164499
0.202020 0.353336 5.165761
0.242424 0.424003 6.151079
0.282828 0.494670 7.120451
0.323232 0.565337 8.073878
0.363636 0.636004 9.011360
0.404040 0.706671 9.932897
0.444444 0.777338 10.838489
0.484848 0.848006 11.728136
0.525253 0.918673 12.601838
0.565657 0.989340 13.459595
0.606061 1.060007 14.301407
0.646465 1.130674 15.127274
0.686869 1.201341 15.937196
0.727273 1.272008 16.731173
0.767677 1.342676 17.509205
0.808081 1.413343 18.271292
0.848485 1.484010 19.017434
0.888889 1.554677 19.747631
0.929293 1.625344 20.461883
0.969697 1.696011 21.160190
1.010101 1.766678 21.842551
1.050505 1.837346 22.508968
1.090909 1.908013 23.159440
1.131313 1.978680 23.793967
1.171717 2.049347 24.412548
1.212121 2.120014 25.015185
1.252525 2.190681 25.601877
1.292929 2.261348 26.172623
1.333333 2.332015 26.727425
1.373737 2.402683 27.266281
1.414141 2.473350 27.789193
1.454545 2.544017 28.296159
1.494949 2.614684 28.787181
1.535354 2.685351 29.262257
1.575758 2.756018 29.721389
1.616162 2.826685 30.164575
1.656566 2.897353 30.591817
1.696970 2.968020 31.003113
1.737374 3.038687 31.398465
1.777778 3.109354 31.777871
1.818182 3.180021 32.141332
1.858586 3.250688 32.488849
1.898990 3.321355 32.820420
1.939394 3.392023 33.136046
1.979798 3.462690 33.435727
2.020202 3.533357 33.719464
2.060606 3.604024 33.987255
2.101010 3.674691 34.239101
2.141414 3.745358 34.475002
2.181818 3.816025 34.694958
2.222222 3.886692 34.898969
2.262626 3.957360 35.087036
2.303030 4.028027 35.259157
2.343434 4.098694 35.415333
2.383838 4.169361 35.555564
2.424242 4.240028 35.679850
2.464646 4.310695 35.788191
2.505051 4.381362 35.880587
2.545455 4.452030 35.957038
2.585859 4.522697 36.017544
2.626263 4.593364 36.062104
2.666667 4.664031 36.090720
2.707071 4.734698 36.103391
2.747475 4.805365 36.100117
2.787879 4.876032 36.080898
2.828283 4.946699 36.045734
2.868687 5.017367 35.994624
2.909091 5.088034 35.927570
2.949495 5.158701 35.844571
2.989899 5.229368 35.745626
3.030303 5.300035 35.630737
3.070707 5.370702 35.499903
3.111111 5.441369 35.353123
3.151515 5.512037 35.190399
3.191919 5.582704 35.011730
3.232323 5.653371 34.817115
3.272727 5.724038 34.606556
3.313131 5.794705 34.380051
3.353535 5.865372 34.137602
3.393939 5.936039 33.879207
3.434343 6.006707 33.604868
3.474747 6.077374 33.314583
3.515152 6.148041 33.008353
3.555556 6.218708 32.686179
3.595960 6.289375 32.348059
3.636364 6.360042 31.993995
3.676768 6.430709 31.623985
3.717172 6.501376 31.238030
3.757576 6.572044 30.836130
3.797980 6.642711 30.418286
3.838384 6.713378 29.984496
3.878788 6.784045 29.534761
3.919192 6.854712 29.069081
3.959596 6.925379 28.587456
4.000000 6.996046 28.089887
